ID,FARE
3733.0,86.91
3734.0,32.68
3735.0,701.11
3736.0,23.61
3737.0,29.24
3738.0,46.12
3739.0,619.35
3740.0,33.85
3741.0,270.92
3742.0,262.96
3743.0,47.78
3744.0,991.6
3745.0,449.78
3746.0,153.64
3747.0,76.64
3748.0,17.3
3749.0,887.04
3750.0,97.67
3751.0,86.04
3752.0,376.55
3753.0,55.53
3754.0,582.98
3755.0,108.83
3756.0,46.04
3757.0,98.74
3758.0,23.18
3759.0,45.8
3760.0,645.01
3761.0,506.41
3762.0,49.68
3763.0,45.72
3764.0,96.14
3765.0,46.99
3766.0,371.08
3767.0,280.53
3768.0,53.03
3769.0,233.54
3770.0,93.83
3771.0,37.08
3772.0,31.94
3773.0,95.99
3774.0,41.15
3775.0,46.0
3776.0,177.97
3777.0,188.56
3778.0,100.14
3779.0,42.49
3780.0,51.62
3781.0,51.39
3782.0,513.68
3783.0,262.19
3784.0,62.38
3785.0,41.97
3786.0,85.38
3787.0,82.77
3788.0,1249.41
3789.0,59.21
3790.0,68.02
3791.0,390.69
3792.0,908.16
3793.0,56.39
3794.0,446.31
3795.0,53.3
3796.0,609.87
3797.0,63.85
3798.0,263.99
3799.0,7.61
3800.0,1042.78
3801.0,33.23
3802.0,303.43
3803.0,109.63
3804.0,544.46
3805.0,24.84
3806.0,543.13
3807.0,57.33
3808.0,372.11
3809.0,61.02
3810.0,39.67
3811.0,30.46
3812.0,91.06
3813.0,540.18
3814.0,728.91
3815.0,746.34
3816.0,89.84
3817.0,44.83
3818.0,415.0
3819.0,46.01
3820.0,344.18
3821.0,706.1
3822.0,389.92
3823.0,500.86
3824.0,283.3
3825.0,43.28
3826.0,53.11
3827.0,42.65
3828.0,41.23
3829.0,57.05
3830.0,49.22
3831.0,52.78
3832.0,95.17
3833.0,73.88
3834.0,299.94
3835.0,67.57
3836.0,21.32
3837.0,79.09
3838.0,61.12
3839.0,40.0
3840.0,81.34
3841.0,97.25
3842.0,294.39
3843.0,57.84
3844.0,51.0
3845.0,78.8
3846.0,532.34
3847.0,532.27
3848.0,344.59
3849.0,35.0
3850.0,571.59
3851.0,69.58
3852.0,80.93
3853.0,11.5
3854.0,1073.92
3855.0,939.16
3856.0,79.13
3857.0,653.45
3858.0,26.46
3859.0,83.25
3860.0,34.27
3861.0,89.08
3862.0,55.44
3863.0,790.69
3864.0,93.47
3865.0,47.56
3866.0,290.44
3867.0,66.14
3868.0,290.85
3869.0,47.44
3870.0,135.73
3871.0,81.33
3872.0,84.05
3873.0,71.61
3874.0,703.84
3875.0,70.4
3876.0,102.98
3877.0,36.0
3878.0,62.92
3879.0,49.81
3880.0,27.68
3881.0,660.31
3882.0,45.16
3883.0,678.92
3884.0,1036.03
3885.0,127.4
3886.0,57.61
3887.0,1179.98
3888.0,64.56
3889.0,48.71
3890.0,365.05
3891.0,26.62
3892.0,52.15
3893.0,34.25
3894.0,79.6
3895.0,582.66
3896.0,56.88
3897.0,34.95
3898.0,94.12
3899.0,119.69
3900.0,99.07
3901.0,107.87
3902.0,63.77
3903.0,64.12
3904.0,187.91
3905.0,221.59
3906.0,94.35
3907.0,47.76
3908.0,85.64
3909.0,389.88
3910.0,95.95
3911.0,72.1
3912.0,331.7
3913.0,11.66
3914.0,383.28
3915.0,246.82
3916.0,105.58
3917.0,96.6
3918.0,64.25
3919.0,78.01
3920.0,317.07
3921.0,42.51
3922.0,90.44
3923.0,1056.74
3924.0,41.32
3925.0,31.09
3926.0,510.53
3927.0,47.81
3928.0,288.19
3929.0,600.87
3930.0,25.5
3931.0,107.09
3932.0,529.63
3933.0,39.77
3934.0,32.71
3935.0,770.45
3936.0,1165.0
3937.0,57.66
3938.0,54.11
3939.0,34.32
3940.0,967.94
3941.0,319.89
3942.0,73.9
3943.0,58.81
3944.0,67.07
3945.0,82.02
3946.0,94.63
3947.0,55.38
3948.0,133.16
3949.0,88.27
3950.0,455.83
3951.0,422.97
3952.0,91.96
3953.0,121.42
3954.0,244.0
3955.0,803.38
3956.0,61.16
3957.0,61.26
3958.0,517.79
3959.0,623.55
3960.0,869.75
3961.0,28.31
3962.0,79.09
3963.0,221.46
3964.0,585.21
3965.0,54.24
3966.0,280.72
3967.0,1074.68
3968.0,15.97
3969.0,92.13
3970.0,40.86
3971.0,67.27
3972.0,94.55
3973.0,58.06
3974.0,44.95
3975.0,164.09
3976.0,114.07
3977.0,73.56
3978.0,61.53
3979.0,678.7
3980.0,67.64
3981.0,107.52
3982.0,56.35
3983.0,240.63
3984.0,41.48
3985.0,799.95
3986.0,39.14
3987.0,34.83
3988.0,864.27
3989.0,55.0
3990.0,86.78
3991.0,802.17
3992.0,59.0
3993.0,81.58
3994.0,341.96
3995.0,62.37
3996.0,30.98
3997.0,47.42
3998.0,48.49
3999.0,41.43
4000.0,121.54
4001.0,93.96
4002.0,345.17
4003.0,63.74
4004.0,246.88
4005.0,45.76
4006.0,59.34
4007.0,31.93
4008.0,598.96
4009.0,59.78
4010.0,40.93
4011.0,46.72
4012.0,661.51
4013.0,284.59
4014.0,349.91
4015.0,415.36
4016.0,188.4
4017.0,716.82
4018.0,91.26
4019.0,828.23
4020.0,67.32
4021.0,413.31
4022.0,432.78
4023.0,302.92
4024.0,103.85
4025.0,206.45
4026.0,590.18
4027.0,65.03
4028.0,31.44
4029.0,33.34
4030.0,78.22
4031.0,109.97
4032.0,445.01
4033.0,55.53
4034.0,25.32
4035.0,806.58
4036.0,87.06
4037.0,79.73
4038.0,105.77
4039.0,108.24
4040.0,523.12
4041.0,88.87
4042.0,40.79
4043.0,499.6
4044.0,366.44
4045.0,39.16
4046.0,160.29
4047.0,18.83
4048.0,67.23
4049.0,76.37
4050.0,341.43
4051.0,598.72
4052.0,790.2
4053.0,45.54
4054.0,38.25
4055.0,47.55
4056.0,259.17
4057.0,615.86
4058.0,74.84
4059.0,57.92
4060.0,257.57
4061.0,74.57
4062.0,70.18
4063.0,70.38
4064.0,71.55
4065.0,35.23
4066.0,167.61
4067.0,501.25
4068.0,51.29
4069.0,232.65
4070.0,116.95
4071.0,383.36
4072.0,89.79
4073.0,909.51
4074.0,511.47
4075.0,180.84
4076.0,24.56
4077.0,523.14
4078.0,88.7
4079.0,119.85
4080.0,406.07
4081.0,547.34
4082.0,47.65
4083.0,114.43
4084.0,32.22
4085.0,908.24
4086.0,90.09
4087.0,26.32
4088.0,577.62
4089.0,591.5
4090.0,3.44
4091.0,84.48
4092.0,30.13
4093.0,43.11
4094.0,312.15
4095.0,80.75
4096.0,940.88
4097.0,363.07
4098.0,124.14
4099.0,43.22
4100.0,90.98
4101.0,116.73
4102.0,376.34
4103.0,53.83
4104.0,82.53
4105.0,175.5
4106.0,112.45
4107.0,745.01
4108.0,201.78
4109.0,468.77
4110.0,21.87
4111.0,32.25
4112.0,43.6
4113.0,509.79
4114.0,66.45
4115.0,112.59
4116.0,478.78
4117.0,54.1
4118.0,50.8
4119.0,39.41
4120.0,613.7
4121.0,249.85
4122.0,63.63
4123.0,58.14
4124.0,614.0
4125.0,123.13
4126.0,49.44
4127.0,67.53
4128.0,59.2
4129.0,46.17
4130.0,35.34
4131.0,149.0
4132.0,775.6
4133.0,57.86
4134.0,286.23
4135.0,732.14
4136.0,601.79
4137.0,476.52
4138.0,60.88
4139.0,675.91
4140.0,95.96
4141.0,606.29
4142.0,92.86
4143.0,671.87
4144.0,288.03
4145.0,74.85
4146.0,605.85
4147.0,20.57
4148.0,124.0
4149.0,44.49
4150.0,113.58
4151.0,231.47
4152.0,45.69
4153.0,71.35
4154.0,98.37
4155.0,151.16
4156.0,71.71
4157.0,808.07
4158.0,103.82
4159.0,405.67
4160.0,357.09
4161.0,460.39
4162.0,120.82
4163.0,764.49
4164.0,310.63
4165.0,61.13
4166.0,633.02
4167.0,70.12
4168.0,919.81
4169.0,65.57
4170.0,42.06
4171.0,82.7
4172.0,33.48
4173.0,206.43
4174.0,124.11
4175.0,64.52
4176.0,51.7
4177.0,92.61
4178.0,29.0
4179.0,54.02
4180.0,666.51
4181.0,527.26
4182.0,457.12
4183.0,29.58
4184.0,364.14
4185.0,380.41
4186.0,73.23
4187.0,91.76
4188.0,1016.26
4189.0,109.18
4190.0,44.21
4191.0,48.86
4192.0,54.42
4193.0,236.98
4194.0,50.47
4195.0,72.53
4196.0,484.4
4197.0,124.03
4198.0,101.78
4199.0,73.95
4200.0,440.05
4201.0,63.25
4202.0,53.13
4203.0,754.9
4204.0,413.07
4205.0,433.71
4206.0,352.75
4207.0,88.31
4208.0,42.9
4209.0,41.45
4210.0,108.51
4211.0,266.91
4212.0,509.55
4213.0,175.64
4214.0,405.86
4215.0,154.89
4216.0,475.52
4217.0,1039.46
4218.0,54.71
4219.0,566.47
4220.0,35.9
4221.0,119.79
4222.0,98.05
4223.0,59.77
4224.0,336.29
4225.0,326.22
4226.0,50.37
4227.0,76.06
4228.0,114.04
4229.0,494.78
4230.0,315.15
4231.0,512.31
4232.0,62.19
4233.0,80.54
4234.0,15.6
4235.0,367.74
4236.0,767.01
4237.0,811.2
4238.0,360.07
4239.0,496.89
4240.0,663.3
4241.0,254.83
4242.0,238.93
4243.0,36.43
4244.0,415.61
4245.0,77.63
4246.0,51.97
4247.0,59.64
4248.0,52.93
4249.0,90.17
4250.0,73.09
4251.0,128.03
4252.0,911.35
4253.0,22.23
4254.0,87.77
4255.0,30.87
4256.0,38.06
4257.0,402.18
4258.0,60.98
4259.0,827.22
4260.0,67.64
4261.0,77.13
4262.0,349.17
4263.0,1094.46
4264.0,340.68
4265.0,572.06
4266.0,554.08
4267.0,61.1
4268.0,901.17
4269.0,59.97
4270.0,458.79
4271.0,58.91
4272.0,521.38
4273.0,171.97
4274.0,442.8
4275.0,67.29
4276.0,45.71
4277.0,64.1
4278.0,559.16
4279.0,64.83
4280.0,353.26
4281.0,81.92
4282.0,189.0
4283.0,242.2
4284.0,55.56
4285.0,726.87
4286.0,81.66
4287.0,75.57
4288.0,165.94
4289.0,67.14
4290.0,62.34
4291.0,138.34
4292.0,81.83
4293.0,64.27
4294.0,164.24
4295.0,49.04
4296.0,99.79
4297.0,96.97
4298.0,399.64
4299.0,68.14
4300.0,89.76
4301.0,167.86
4302.0,698.82
4303.0,58.54
4304.0,48.56
4305.0,119.68
4306.0,62.71
4307.0,235.96
4308.0,113.91
4309.0,565.47
4310.0,57.91
4311.0,409.22
4312.0,353.26
4313.0,441.24
4314.0,1108.49
4315.0,108.45
4316.0,47.92
4317.0,63.42
4318.0,272.29
4319.0,40.2
4320.0,492.14
4321.0,332.67
4322.0,180.33
4323.0,60.75
4324.0,387.33
4325.0,490.78
4326.0,66.65
4327.0,1075.43
4328.0,233.28
4329.0,65.07
4330.0,10.96
4331.0,4.56
4332.0,33.95
4333.0,26.85
4334.0,105.03
4335.0,63.78
4336.0,54.88
4337.0,577.28
4338.0,433.1
4339.0,55.88
4340.0,415.61
4341.0,492.79
4342.0,46.84
4343.0,34.08
4344.0,46.61
4345.0,78.11
4346.0,217.01
4347.0,91.54
4348.0,67.35
4349.0,34.25
4350.0,629.05
4351.0,445.05
4352.0,77.52
4353.0,63.57
4354.0,472.75
4355.0,1042.57
4356.0,46.51
4357.0,29.75
4358.0,188.26
4359.0,533.75
4360.0,29.25
4361.0,127.74
4362.0,80.52
4363.0,617.2
4364.0,77.62
4365.0,72.52
4366.0,65.05
4367.0,612.52
4368.0,48.43
4369.0,41.18
4370.0,340.75
4371.0,91.52
4372.0,557.2
4373.0,79.97
4374.0,246.22
4375.0,64.27
4376.0,17.99
4377.0,79.11
4378.0,307.74
4379.0,428.92
4380.0,93.14
4381.0,302.5
4382.0,23.45
4383.0,79.81
4384.0,1121.42
4385.0,575.76
4386.0,64.52
4387.0,1006.25
4388.0,203.19
4389.0,1120.07
4390.0,3.54
4391.0,949.24
4392.0,116.39
4393.0,37.13
4394.0,79.88
4395.0,47.35
4396.0,536.19
4397.0,93.13
4398.0,96.15
4399.0,673.71
4400.0,86.92
4401.0,48.29
4402.0,26.55
4403.0,45.37
4404.0,340.73
4405.0,401.67
4406.0,86.52
4407.0,29.83
4408.0,343.65
4409.0,117.17
4410.0,511.87
4411.0,28.07
4412.0,488.61
4413.0,41.97
4414.0,140.59
4415.0,580.63
4416.0,941.07
4417.0,75.71
4418.0,131.14
4419.0,71.15
4420.0,28.59
4421.0,325.74
4422.0,626.97
4423.0,636.65
4424.0,225.26
4425.0,152.48
4426.0,30.29
4427.0,27.05
4428.0,32.45
4429.0,41.88
4430.0,74.72
4431.0,51.68
4432.0,933.98
4433.0,1167.12
4434.0,40.07
4435.0,81.8
4436.0,98.14
4437.0,272.72
4438.0,48.1
4439.0,73.15
4440.0,686.69
4441.0,244.48
4442.0,36.99
4443.0,279.32
4444.0,52.59
4445.0,89.25
4446.0,541.22
4447.0,869.98
4448.0,16.08
4449.0,81.43
4450.0,590.47
4451.0,86.95
4452.0,53.49
4453.0,68.94
4454.0,104.07
4455.0,64.17
4456.0,58.53
4457.0,513.08
4458.0,579.86
4459.0,568.11
4460.0,82.97
4461.0,107.84
4462.0,506.21
4463.0,49.93
4464.0,90.18
4465.0,496.67
4466.0,649.44
4467.0,748.27
4468.0,1084.24
4469.0,67.25
4470.0,76.82
4471.0,482.15
4472.0,118.2
4473.0,529.55
4474.0,653.27
4475.0,42.11
4476.0,125.26
4477.0,182.85
4478.0,135.49
4479.0,382.69
4480.0,524.28
4481.0,100.22
4482.0,57.83
4483.0,745.17
4484.0,51.7
4485.0,36.16
4486.0,379.8
4487.0,71.89
4488.0,58.89
4489.0,34.67
4490.0,73.41
4491.0,85.46
4492.0,51.61
4493.0,786.5
4494.0,74.01
4495.0,739.15
4496.0,40.06
4497.0,1106.87
4498.0,536.74
4499.0,481.47
4500.0,769.42
4501.0,106.35
4502.0,124.72
4503.0,29.79
4504.0,64.31
4505.0,73.95
4506.0,513.39
4507.0,130.53
4508.0,72.27
4509.0,576.29
4510.0,718.9
4511.0,553.69
4512.0,104.53
4513.0,42.92
4514.0,481.38
4515.0,59.12
4516.0,294.74
4517.0,1166.98
4518.0,931.67
4519.0,56.5
4520.0,97.24
4521.0,78.4
4522.0,412.6
4523.0,414.93
4524.0,86.35
4525.0,77.12
4526.0,165.18
4527.0,63.37
4528.0,817.23
4529.0,788.52
4530.0,82.33
4531.0,71.18
4532.0,717.92
4533.0,127.0
4534.0,65.09
4535.0,59.78
4536.0,46.51
4537.0,419.32
4538.0,31.66
4539.0,754.4
4540.0,57.21
4541.0,596.0
4542.0,59.36
4543.0,59.69
4544.0,85.55
4545.0,67.96
4546.0,58.26
4547.0,74.93
4548.0,497.38
4549.0,62.33
4550.0,657.47
4551.0,301.63
4552.0,40.39
4553.0,79.2
4554.0,33.81
4555.0,89.85
4556.0,59.19
4557.0,967.88
4558.0,49.17
4559.0,350.38
4560.0,415.79
4561.0,78.96
4562.0,1286.48
4563.0,70.81
4564.0,41.6
4565.0,90.84
4566.0,87.41
4567.0,62.98
4568.0,80.95
4569.0,54.82
4570.0,30.41
4571.0,55.18
4572.0,650.72
4573.0,434.55
4574.0,77.32
4575.0,109.63
4576.0,1010.97
4577.0,90.61
4578.0,221.23
4579.0,343.43
4580.0,50.96
4581.0,620.86
4582.0,419.62
4583.0,419.1
4584.0,48.43
4585.0,44.01
4586.0,70.45
4587.0,53.79
4588.0,49.84
4589.0,586.03
4590.0,1113.76
4591.0,121.46
4592.0,638.16
4593.0,280.79
4594.0,78.98
4595.0,550.0
4596.0,79.44
4597.0,81.95
4598.0,57.87
4599.0,119.62
4600.0,51.03
4601.0,71.43
4602.0,50.02
4603.0,337.5
4604.0,78.29
4605.0,101.48
4606.0,67.56
4607.0,94.28
4608.0,58.14
4609.0,105.19
4610.0,48.76
4611.0,289.17
4612.0,738.55
4613.0,608.53
4614.0,242.15
4615.0,74.3
4616.0,39.52
4617.0,90.24
4618.0,36.69
4619.0,280.03
4620.0,192.47
4621.0,86.69
4622.0,212.78
4623.0,81.94
4624.0,58.96
4625.0,264.45
4626.0,72.57
4627.0,803.65
4628.0,841.26
4629.0,49.32
4630.0,367.11
4631.0,65.17
4632.0,33.69
4633.0,241.91
4634.0,41.01
4635.0,361.4
4636.0,604.07
4637.0,387.7
4638.0,86.72
4639.0,60.44
4640.0,43.17
4641.0,93.84
4642.0,38.14
4643.0,59.64
4644.0,365.07
4645.0,52.98
4646.0,67.73
4647.0,59.37
4648.0,255.3
4649.0,625.17
4650.0,354.84
4651.0,81.32
4652.0,555.36
4653.0,104.98
4654.0,90.9
4655.0,21.99
4656.0,598.54
4657.0,72.87
4658.0,229.78
4659.0,368.3
4660.0,166.36
4661.0,76.84
4662.0,15.07
4663.0,80.81
4664.0,116.23
4665.0,652.08
4666.0,296.51
4667.0,527.82
4668.0,513.94
4669.0,59.11
4670.0,84.94
4671.0,83.07
4672.0,21.15
4673.0,990.19
4674.0,26.96
4675.0,230.25
4676.0,467.86
4677.0,120.96
4678.0,106.4
4679.0,76.49
4680.0,48.16
4681.0,1186.01
4682.0,633.52
4683.0,91.53
4684.0,41.26
4685.0,42.58
4686.0,56.72
4687.0,104.28
4688.0,101.23
4689.0,418.62
4690.0,43.89
4691.0,492.42
4692.0,887.78
4693.0,365.9
4694.0,99.68
4695.0,43.51
4696.0,231.51
4697.0,54.12
4698.0,607.01
4699.0,45.29
4700.0,186.61
4701.0,112.0
4702.0,238.65
4703.0,70.25
4704.0,536.16
4705.0,694.75
4706.0,57.25
4707.0,645.62
4708.0,745.75
4709.0,592.22
4710.0,60.27
4711.0,86.05
4712.0,34.28
4713.0,37.7
4714.0,354.1
4715.0,56.32
4716.0,77.46
4717.0,156.2
4718.0,55.37
4719.0,766.5
4720.0,52.12
4721.0,577.93
4722.0,43.83
4723.0,1096.0
4724.0,90.7
4725.0,92.21
4726.0,156.13
4727.0,111.13
4728.0,152.06
4729.0,177.83
4730.0,450.04
4731.0,34.97
4732.0,453.53
4733.0,524.14
4734.0,35.88
4735.0,45.28
4736.0,58.36
4737.0,98.2
4738.0,76.09
4739.0,394.12
4740.0,566.59
4741.0,154.32
4742.0,563.29
4743.0,56.24
4744.0,77.63
4745.0,44.37
4746.0,802.97
4747.0,285.12
4748.0,255.73
4749.0,75.06
4750.0,75.32
4751.0,108.99
4752.0,63.49
4753.0,686.49
4754.0,37.79
4755.0,26.54
4756.0,264.7
4757.0,47.47
4758.0,241.77
4759.0,50.4
4760.0,321.24
4761.0,254.98
4762.0,521.91
4763.0,47.2
4764.0,63.32
4765.0,121.25
4766.0,252.61
4767.0,550.05
4768.0,98.21
4769.0,43.33
4770.0,38.85
4771.0,43.81
4772.0,55.32
4773.0,81.32
4774.0,805.29
4775.0,53.72
4776.0,1004.33
4777.0,90.58
4778.0,686.91
4779.0,33.58
4780.0,25.95
4781.0,43.52
4782.0,69.44
4783.0,42.96
4784.0,89.19
4785.0,68.67
4786.0,443.9
4787.0,24.29
4788.0,97.89
4789.0,1159.5
4790.0,398.88
4791.0,45.68
4792.0,439.28
4793.0,106.81
4794.0,352.28
4795.0,73.45
4796.0,74.02
4797.0,308.44
4798.0,87.31
4799.0,280.57
4800.0,602.23
4801.0,1046.61
4802.0,21.51
4803.0,82.5
4804.0,239.82
4805.0,430.12
4806.0,52.77
4807.0,413.4
4808.0,496.65
4809.0,62.67
4810.0,466.94
4811.0,62.24
4812.0,70.08
4813.0,46.63
4814.0,49.8
4815.0,33.99
4816.0,432.92
4817.0,163.91
4818.0,42.47
4819.0,61.88
4820.0,29.2
4821.0,670.91
4822.0,417.52
4823.0,65.48
4824.0,560.24
4825.0,43.85
4826.0,51.11
4827.0,69.19
4828.0,61.62
4829.0,406.25
4830.0,503.34
4831.0,41.73
4832.0,940.47
4833.0,273.5
4834.0,303.14
4835.0,778.52
4836.0,672.16
4837.0,201.91
4838.0,41.18
4839.0,656.14
4840.0,125.29
4841.0,1241.26
4842.0,69.22
4843.0,50.4
4844.0,458.53
4845.0,564.46
4846.0,451.83
4847.0,479.31
4848.0,536.4
4849.0,64.87
4850.0,117.96
4851.0,84.6
4852.0,58.98
4853.0,466.42
4854.0,60.35
4855.0,74.89
4856.0,118.0
4857.0,59.63
4858.0,56.43
4859.0,50.38
4860.0,527.2
4861.0,246.01
4862.0,70.0
4863.0,1064.02
4864.0,95.21
4865.0,49.46
4866.0,32.31
4867.0,102.38
4868.0,74.47
4869.0,427.25
4870.0,607.31
4871.0,36.45
4872.0,91.31
4873.0,46.3
4874.0,273.82
4875.0,60.93
4876.0,89.26
4877.0,50.28
4878.0,45.54
4879.0,528.47
4880.0,798.64
4881.0,460.17
4882.0,583.84
4883.0,204.12
4884.0,91.75
4885.0,112.56
4886.0,40.36
4887.0,27.92
4888.0,280.14
4889.0,1021.7
4890.0,861.64
4891.0,356.21
4892.0,46.84
4893.0,88.51
4894.0,68.38
4895.0,54.21
4896.0,51.83
4897.0,179.26
4898.0,76.15
4899.0,707.88
4900.0,40.89
4901.0,80.89
4902.0,34.99
4903.0,456.17
4904.0,63.19
4905.0,65.23
4906.0,139.56
4907.0,222.43
4908.0,60.91
4909.0,572.91
4910.0,267.57
4911.0,77.5
4912.0,36.72
4913.0,38.14
4914.0,632.66
4915.0,60.31
4916.0,319.53
4917.0,171.14
4918.0,493.28
4919.0,49.07
4920.0,183.65
4921.0,56.58
4922.0,91.12
4923.0,356.92
4924.0,94.18
4925.0,49.85
4926.0,683.03
4927.0,736.96
4928.0,218.2
4929.0,478.41
4930.0,27.58
4931.0,50.69
4932.0,303.74
4933.0,111.81
4934.0,61.91
4935.0,252.92
4936.0,46.77
4937.0,36.35
4938.0,415.92
4939.0,107.1
4940.0,56.36
4941.0,53.06
4942.0,326.62
4943.0,54.79
4944.0,104.79
4945.0,278.79
4946.0,245.98
4947.0,235.42
4948.0,504.97
4949.0,53.56
4950.0,62.22
4951.0,523.74
4952.0,338.07
4953.0,848.71
4954.0,271.86
4955.0,58.07
4956.0,54.4
4957.0,40.99
4958.0,589.54
4959.0,54.76
4960.0,388.29
4961.0,67.94
4962.0,392.6
4963.0,477.81
4964.0,548.19
4965.0,57.15
4966.0,37.14
4967.0,53.26
4968.0,57.17
4969.0,55.08
4970.0,51.75
4971.0,40.28
4972.0,116.76
4973.0,314.43
4974.0,67.46
4975.0,94.35
4976.0,443.28
4977.0,77.94
4978.0,74.63
4979.0,908.29
4980.0,845.68
4981.0,31.39
4982.0,51.66
4983.0,91.78
4984.0,1011.78
4985.0,416.26
4986.0,909.74
4987.0,77.29
4988.0,581.16
4989.0,754.14
4990.0,274.12
4991.0,79.1
4992.0,68.56
4993.0,37.89
4994.0,107.17
4995.0,47.46
4996.0,76.11
4997.0,69.22
4998.0,663.23
4999.0,42.4
5000.0,789.45
5001.0,101.05
5002.0,470.87
5003.0,40.3
5004.0,488.96
5005.0,59.36
5006.0,63.88
5007.0,101.7
5008.0,112.65
5009.0,320.27
5010.0,75.99
5011.0,48.81
5012.0,447.29
5013.0,38.99
5014.0,30.52
5015.0,49.04
5016.0,98.1
5017.0,39.66
5018.0,79.78
5019.0,1195.91
5020.0,913.89
5021.0,16.17
5022.0,37.97
5023.0,515.42
5024.0,97.1
5025.0,55.89
5026.0,50.41
5027.0,83.01
5028.0,47.04
5029.0,389.0
5030.0,135.56
5031.0,111.43
5032.0,79.0
5033.0,34.68
5034.0,26.02
5035.0,41.13
5036.0,67.56
5037.0,54.81
5038.0,962.79
5039.0,462.09
5040.0,683.75
5041.0,526.15
5042.0,52.38
5043.0,31.92
5044.0,36.46
5045.0,234.57
5046.0,309.03
5047.0,302.39
5048.0,967.14
5049.0,33.85
5050.0,42.75
5051.0,327.99
5052.0,71.37
5053.0,77.46
5054.0,61.01
5055.0,86.56
5056.0,678.63
5057.0,64.09
5058.0,91.68
5059.0,46.56
5060.0,93.23
5061.0,340.02
5062.0,543.79
5063.0,540.83
5064.0,86.6
5065.0,740.53
5066.0,60.6
5067.0,61.21
5068.0,90.75
5069.0,93.06
5070.0,91.11
5071.0,50.66
5072.0,222.84
5073.0,34.41
5074.0,546.23
5075.0,71.1
5076.0,1095.2
5077.0,55.52
5078.0,87.89
5079.0,91.5
5080.0,34.37
5081.0,257.92
5082.0,795.31
5083.0,46.21
5084.0,367.75
5085.0,82.4
5086.0,427.72
5087.0,281.28
5088.0,310.31
5089.0,469.22
5090.0,52.17
5091.0,295.39
5092.0,46.0
5093.0,57.22
5094.0,710.72
5095.0,82.97
5096.0,38.49
5097.0,64.63
5098.0,696.19
5099.0,119.36
5100.0,61.15
5101.0,62.8
5102.0,182.57
5103.0,90.23
5104.0,539.65
5105.0,94.07
5106.0,43.13
5107.0,98.7
5108.0,70.85
5109.0,62.62
5110.0,121.22
5111.0,75.15
5112.0,85.79
5113.0,26.02
5114.0,406.42
5115.0,50.9
5116.0,260.65
5117.0,181.09
5118.0,293.01
5119.0,426.24
5120.0,65.93
5121.0,83.76
5122.0,426.74
5123.0,287.46
5124.0,95.58
5125.0,52.13
5126.0,590.32
5127.0,93.31
5128.0,47.71
5129.0,61.15
5130.0,1193.23
5131.0,48.45
5132.0,869.09
5133.0,220.71
5134.0,430.65
5135.0,664.56
5136.0,533.13
5137.0,423.54
5138.0,658.25
5139.0,529.98
5140.0,574.49
5141.0,81.87
5142.0,26.79
5143.0,203.75
5144.0,170.21
5145.0,957.54
5146.0,101.65
5147.0,761.33
5148.0,485.61
5149.0,84.77
5150.0,330.46
5151.0,44.4
5152.0,318.13
5153.0,65.9
5154.0,104.45
5155.0,57.83
5156.0,376.34
5157.0,106.66
5158.0,46.83
5159.0,375.48
5160.0,61.69
5161.0,957.07
5162.0,389.16
5163.0,1080.24
5164.0,82.27
5165.0,653.87
5166.0,69.7
5167.0,562.1
5168.0,37.25
5169.0,537.39
5170.0,35.77
5171.0,38.32
5172.0,539.97
5173.0,459.43
5174.0,78.54
5175.0,37.6
5176.0,45.48
5177.0,20.87
5178.0,51.67
5179.0,429.58
5180.0,50.48
5181.0,649.98
5182.0,20.64
5183.0,377.81
5184.0,78.96
5185.0,37.4
5186.0,97.63
5187.0,838.46
5188.0,305.65
5189.0,70.09
5190.0,34.72
5191.0,380.94
5192.0,246.22
5193.0,82.2
5194.0,53.38
5195.0,82.39
5196.0,105.65
5197.0,485.81
5198.0,203.55
5199.0,92.62
5200.0,66.18
5201.0,55.64
5202.0,85.82
5203.0,32.48
5204.0,477.68
5205.0,31.89
5206.0,65.72
5207.0,191.54
5208.0,513.59
5209.0,55.76
5210.0,82.7
5211.0,273.62
5212.0,313.18
5213.0,37.97
5214.0,45.31
5215.0,465.6
5216.0,459.45
5217.0,102.57
5218.0,63.19
5219.0,372.06
5220.0,64.85
5221.0,58.66
5222.0,54.39
5223.0,84.25
5224.0,73.02
5225.0,460.41
5226.0,827.81
5227.0,49.35
5228.0,29.12
5229.0,71.84
5230.0,106.87
5231.0,53.65
5232.0,71.04
5233.0,781.94
5234.0,397.46
5235.0,776.14
5236.0,425.88
5237.0,739.13
5238.0,45.57
5239.0,454.9
5240.0,449.44
5241.0,1183.09
5242.0,111.8
5243.0,79.34
5244.0,248.96
5245.0,88.24
5246.0,317.99
5247.0,462.58
5248.0,304.87
5249.0,65.62
5250.0,1043.62
5251.0,50.76
5252.0,366.88
5253.0,68.38
5254.0,78.98
5255.0,56.5
5256.0,66.78
5257.0,88.72
5258.0,743.61
5259.0,73.25
5260.0,183.03
5261.0,245.98
5262.0,39.52
5263.0,898.88
5264.0,72.39
5265.0,66.17
5266.0,66.47
5267.0,53.57
5268.0,96.83
5269.0,406.28
5270.0,92.59
5271.0,416.18
5272.0,311.72
5273.0,778.38
5274.0,340.55
5275.0,725.4
5276.0,58.84
5277.0,181.93
5278.0,960.31
5279.0,590.88
5280.0,61.98
5281.0,58.31
5282.0,43.67
