ID,FARE
4347.0,89.96
4348.0,53.91
4349.0,56.26
4350.0,658.0
4351.0,455.66
4352.0,104.66
4353.0,69.88
4354.0,478.19
4355.0,1002.0
4356.0,58.98
4357.0,33.41
4358.0,207.24
4359.0,500.23
4360.0,35.72
4361.0,126.22
4362.0,86.71
4363.0,596.7
4364.0,58.8
4365.0,138.54
4366.0,70.88
4367.0,579.32
4368.0,38.41
4369.0,45.96
4370.0,293.24
4371.0,91.0
4372.0,555.61
4373.0,73.8
4374.0,246.09
4375.0,50.19
4376.0,50.56
4377.0,85.4
4378.0,341.69
4379.0,418.06
4380.0,114.98
4381.0,303.46
4382.0,36.26
4383.0,83.58
4384.0,1113.43
4385.0,554.6
4386.0,67.74
4387.0,1000.43
4388.0,191.5
4389.0,1086.18
4390.0,66.65
4391.0,868.4
4392.0,92.95
4393.0,103.18
4394.0,78.81
4395.0,85.95
4396.0,556.61
4397.0,82.1
4398.0,115.69
4399.0,631.62
4400.0,87.64
4401.0,67.7
4402.0,25.51
4403.0,67.52
4404.0,304.03
4405.0,423.9
4406.0,76.03
4407.0,36.75
4408.0,299.25
4409.0,129.55
4410.0,524.95
4411.0,44.81
4412.0,473.78
4413.0,49.76
4414.0,161.69
4415.0,527.36
4416.0,994.12
4417.0,57.9
4418.0,110.27
4419.0,58.54
4420.0,29.24
4421.0,323.09
4422.0,575.56
4423.0,638.95
4424.0,231.03
4425.0,177.89
4426.0,29.31
4427.0,54.07
4428.0,42.94
4429.0,50.17
4430.0,61.67
4431.0,78.81
4432.0,857.4
4433.0,1174.27
4434.0,36.97
4435.0,104.87
4436.0,86.85
4437.0,271.82
4438.0,45.26
4439.0,61.49
4440.0,662.81
4441.0,242.3
4442.0,46.07
4443.0,269.23
4444.0,56.81
4445.0,116.91
4446.0,530.74
4447.0,880.26
4448.0,54.79
4449.0,100.14
4450.0,532.16
4451.0,98.17
4452.0,49.3
4453.0,90.75
4454.0,83.46
4455.0,82.06
4456.0,56.62
4457.0,450.37
4458.0,577.36
4459.0,553.71
4460.0,73.71
4461.0,91.53
4462.0,486.79
4463.0,84.99
4464.0,95.9
4465.0,454.73
4466.0,610.03
4467.0,686.77
4468.0,1033.07
4469.0,47.96
4470.0,105.94
4471.0,489.61
4472.0,93.58
4473.0,568.56
4474.0,649.49
4475.0,58.65
4476.0,109.35
4477.0,170.25
4478.0,125.84
4479.0,319.0
4480.0,561.37
4481.0,109.09
4482.0,60.88
4483.0,745.51
4484.0,80.93
4485.0,39.44
4486.0,321.87
4487.0,67.54
4488.0,71.82
4489.0,38.83
4490.0,82.75
4491.0,95.49
4492.0,68.65
4493.0,745.17
4494.0,57.32
4495.0,746.96
4496.0,45.74
4497.0,1051.86
4498.0,523.5
4499.0,474.35
4500.0,754.01
4501.0,101.1
4502.0,116.81
4503.0,31.17
4504.0,85.91
4505.0,81.83
4506.0,510.65
4507.0,124.39
4508.0,52.22
4509.0,589.59
4510.0,711.82
4511.0,530.15
4512.0,118.27
4513.0,42.19
4514.0,474.8
4515.0,77.4
4516.0,281.2
4517.0,1087.83
4518.0,904.72
4519.0,73.49
4520.0,88.02
4521.0,96.01
4522.0,466.4
4523.0,424.86
4524.0,97.05
4525.0,79.6
4526.0,164.47
4527.0,61.59
4528.0,778.87
4529.0,805.16
4530.0,104.16
4531.0,82.59
4532.0,739.27
4533.0,105.22
4534.0,59.89
4535.0,70.51
4536.0,33.12
4537.0,425.56
4538.0,28.8
4539.0,709.96
4540.0,74.51
4541.0,584.07
4542.0,56.73
4543.0,55.85
4544.0,91.53
4545.0,83.77
4546.0,64.0
4547.0,50.32
4548.0,517.07
4549.0,59.37
4550.0,649.33
4551.0,279.4
4552.0,19.69
4553.0,76.65
4554.0,48.23
4555.0,69.85
4556.0,59.28
4557.0,946.94
4558.0,53.04
4559.0,373.96
4560.0,429.2
4561.0,53.53
4562.0,1219.67
4563.0,68.91
4564.0,59.21
4565.0,85.88
4566.0,87.54
4567.0,72.84
4568.0,74.9
4569.0,68.54
4570.0,25.79
4571.0,37.55
4572.0,642.86
4573.0,396.37
4574.0,105.98
4575.0,73.32
4576.0,1027.9
4577.0,100.18
4578.0,197.82
4579.0,310.81
4580.0,98.56
4581.0,588.88
4582.0,335.05
4583.0,406.47
4584.0,42.66
4585.0,50.54
4586.0,73.08
4587.0,68.79
4588.0,69.9
4589.0,552.95
4590.0,1101.62
4591.0,87.14
4592.0,656.74
4593.0,217.77
4594.0,75.67
4595.0,454.29
4596.0,83.44
4597.0,92.56
4598.0,41.96
4599.0,111.41
4600.0,68.26
4601.0,84.41
4602.0,75.47
4603.0,297.32
4604.0,78.4
4605.0,82.3
4606.0,99.0
4607.0,81.33
4608.0,70.5
4609.0,89.32
4610.0,49.51
4611.0,270.99
4612.0,705.46
4613.0,603.27
4614.0,251.34
4615.0,80.06
4616.0,72.38
4617.0,120.07
4618.0,85.88
4619.0,281.52
4620.0,233.48
4621.0,88.86
4622.0,188.86
4623.0,101.24
4624.0,65.66
4625.0,266.35
4626.0,74.87
4627.0,733.71
4628.0,880.81
4629.0,63.93
4630.0,360.74
4631.0,74.7
4632.0,55.61
4633.0,238.21
4634.0,41.7
4635.0,331.0
4636.0,613.34
4637.0,415.12
4638.0,96.95
4639.0,61.49
4640.0,54.06
4641.0,110.14
4642.0,46.12
4643.0,86.42
4644.0,371.89
4645.0,95.67
4646.0,80.27
4647.0,70.64
4648.0,235.3
4649.0,601.63
4650.0,356.54
4651.0,82.8
4652.0,516.36
4653.0,94.1
4654.0,110.84
4655.0,45.15
4656.0,616.77
4657.0,87.39
4658.0,224.42
4659.0,284.1
4660.0,167.63
4661.0,62.2
4662.0,38.37
4663.0,92.32
4664.0,132.02
4665.0,706.96
4666.0,284.98
4667.0,496.75
4668.0,492.24
4669.0,65.3
4670.0,90.06
4671.0,90.66
4672.0,27.2
4673.0,960.7
4674.0,33.33
4675.0,229.25
4676.0,450.77
4677.0,106.0
4678.0,110.41
4679.0,95.83
4680.0,30.3
4681.0,1164.37
4682.0,623.69
4683.0,113.2
4684.0,60.01
4685.0,66.88
4686.0,65.98
4687.0,100.61
4688.0,120.27
4689.0,429.15
4690.0,63.66
4691.0,449.84
4692.0,909.39
4693.0,350.75
4694.0,93.9
4695.0,64.64
4696.0,221.46
4697.0,66.05
4698.0,564.06
4699.0,74.65
4700.0,207.43
4701.0,127.69
4702.0,209.43
4703.0,85.69
4704.0,497.29
4705.0,728.12
4706.0,48.23
4707.0,600.14
4708.0,756.56
4709.0,600.26
4710.0,69.94
4711.0,84.85
4712.0,54.97
4713.0,29.73
4714.0,347.43
4715.0,62.22
4716.0,89.21
4717.0,179.48
4718.0,47.57
4719.0,694.07
4720.0,67.88
4721.0,573.34
4722.0,55.05
4723.0,1086.85
4724.0,42.79
4725.0,75.81
4726.0,143.55
4727.0,104.18
4728.0,150.32
4729.0,181.96
4730.0,440.29
4731.0,46.15
4732.0,452.68
4733.0,516.44
4734.0,41.69
4735.0,70.68
4736.0,63.41
4737.0,95.49
4738.0,88.94
4739.0,403.8
4740.0,543.4
4741.0,137.76
4742.0,503.99
4743.0,41.65
4744.0,77.77
4745.0,76.73
4746.0,797.88
4747.0,304.28
4748.0,231.31
4749.0,78.41
4750.0,57.0
4751.0,97.82
4752.0,44.93
4753.0,710.14
4754.0,37.58
4755.0,36.57
4756.0,252.82
4757.0,50.94
4758.0,241.57
4759.0,64.85
4760.0,316.06
4761.0,260.78
4762.0,523.68
4763.0,69.07
4764.0,66.73
4765.0,113.04
4766.0,221.74
4767.0,518.74
4768.0,78.59
4769.0,60.84
4770.0,50.31
4771.0,86.82
4772.0,52.28
4773.0,95.26
4774.0,774.95
4775.0,38.18
4776.0,989.86
4777.0,100.27
4778.0,645.73
4779.0,34.81
4780.0,51.77
4781.0,60.36
4782.0,74.78
4783.0,53.4
4784.0,93.94
4785.0,68.36
4786.0,412.58
4787.0,51.7
4788.0,103.91
4789.0,1081.06
4790.0,420.97
4791.0,48.32
4792.0,442.78
4793.0,96.4
4794.0,350.23
4795.0,78.58
4796.0,56.82
4797.0,304.7
4798.0,70.71
4799.0,251.22
4800.0,612.25
4801.0,1069.97
4802.0,39.91
4803.0,69.58
4804.0,239.04
4805.0,417.7
4806.0,73.63
4807.0,439.96
4808.0,488.49
4809.0,65.52
4810.0,426.6
4811.0,54.18
4812.0,62.35
4813.0,32.67
4814.0,56.44
4815.0,50.25
4816.0,448.29
4817.0,170.94
4818.0,63.07
4819.0,55.53
4820.0,46.64
4821.0,669.62
4822.0,376.84
4823.0,98.8
4824.0,524.75
4825.0,85.98
4826.0,41.64
4827.0,76.44
4828.0,66.58
4829.0,391.73
4830.0,527.22
4831.0,63.41
4832.0,929.32
4833.0,298.02
4834.0,292.1
4835.0,809.3
4836.0,600.15
4837.0,179.05
4838.0,51.36
4839.0,635.84
4840.0,126.83
4841.0,1223.83
4842.0,80.41
4843.0,52.42
4844.0,401.5
4845.0,608.82
4846.0,461.92
4847.0,443.12
4848.0,525.8
4849.0,77.73
4850.0,112.98
4851.0,86.78
4852.0,64.1
4853.0,493.9
4854.0,57.35
4855.0,99.86
4856.0,108.2
4857.0,63.08
4858.0,80.51
4859.0,39.16
4860.0,545.68
4861.0,240.03
4862.0,53.86
4863.0,1099.11
4864.0,120.74
4865.0,55.11
4866.0,58.59
4867.0,102.55
4868.0,77.18
4869.0,445.97
4870.0,607.38
4871.0,55.63
4872.0,83.88
4873.0,56.22
4874.0,266.14
4875.0,66.28
4876.0,90.74
4877.0,72.62
4878.0,67.81
4879.0,512.65
4880.0,733.53
4881.0,391.51
4882.0,605.24
4883.0,179.88
4884.0,109.11
4885.0,97.61
4886.0,44.89
4887.0,50.69
4888.0,267.08
4889.0,1003.57
4890.0,817.41
4891.0,370.07
4892.0,29.36
4893.0,91.96
4894.0,100.21
4895.0,62.11
4896.0,38.72
4897.0,140.36
4898.0,71.41
4899.0,716.36
4900.0,35.49
4901.0,69.65
4902.0,24.07
4903.0,464.8
4904.0,70.96
4905.0,51.98
4906.0,169.45
4907.0,229.48
4908.0,47.43
4909.0,545.64
4910.0,223.94
4911.0,61.11
4912.0,52.44
4913.0,30.42
4914.0,674.05
4915.0,73.46
4916.0,327.41
4917.0,161.59
4918.0,450.01
4919.0,76.64
4920.0,187.16
4921.0,53.39
4922.0,95.51
4923.0,299.35
4924.0,83.37
4925.0,71.83
4926.0,655.89
4927.0,779.58
4928.0,229.28
4929.0,444.94
4930.0,24.03
4931.0,57.23
4932.0,262.47
4933.0,103.86
4934.0,48.52
4935.0,219.58
4936.0,82.74
4937.0,28.16
4938.0,398.53
4939.0,90.6
4940.0,67.16
4941.0,48.64
4942.0,279.61
4943.0,72.56
4944.0,125.53
4945.0,240.37
4946.0,233.01
4947.0,196.5
4948.0,469.56
4949.0,59.8
4950.0,41.34
4951.0,504.3
4952.0,321.3
4953.0,818.65
4954.0,277.34
4955.0,92.07
4956.0,59.12
4957.0,68.44
4958.0,558.64
4959.0,64.02
4960.0,372.08
4961.0,66.17
4962.0,319.76
4963.0,512.0
4964.0,520.17
4965.0,63.71
4966.0,41.4
4967.0,52.79
4968.0,41.98
4969.0,64.14
4970.0,40.5
4971.0,61.75
4972.0,83.79
4973.0,302.02
4974.0,76.63
4975.0,115.85
4976.0,449.03
4977.0,89.25
4978.0,80.28
4979.0,888.58
4980.0,783.59
4981.0,50.8
4982.0,74.47
4983.0,93.59
4984.0,977.68
4985.0,403.31
4986.0,905.46
4987.0,90.0
4988.0,581.65
4989.0,706.52
4990.0,277.1
4991.0,94.94
4992.0,69.07
4993.0,25.44
4994.0,101.59
4995.0,55.42
4996.0,77.22
4997.0,66.79
4998.0,615.76
4999.0,46.94
5000.0,748.09
5001.0,109.25
5002.0,484.05
5003.0,48.98
5004.0,457.62
5005.0,73.14
5006.0,75.38
5007.0,93.26
5008.0,87.65
5009.0,307.94
5010.0,85.79
5011.0,21.96
5012.0,485.38
5013.0,38.5
5014.0,65.83
5015.0,34.48
5016.0,121.19
5017.0,58.54
5018.0,112.05
5019.0,1166.91
5020.0,911.51
5021.0,25.9
5022.0,55.52
5023.0,531.42
5024.0,84.55
5025.0,70.06
5026.0,54.59
5027.0,77.84
5028.0,59.18
5029.0,409.41
5030.0,108.48
5031.0,134.45
5032.0,79.25
5033.0,44.73
5034.0,18.39
5035.0,50.19
5036.0,67.22
5037.0,54.11
5038.0,980.09
5039.0,426.01
5040.0,643.28
5041.0,608.67
5042.0,54.4
5043.0,65.76
5044.0,42.16
5045.0,269.56
5046.0,311.1
5047.0,321.38
5048.0,988.44
5049.0,55.62
5050.0,50.28
5051.0,309.43
5052.0,93.07
5053.0,66.77
5054.0,70.04
5055.0,67.05
5056.0,644.64
5057.0,82.54
5058.0,91.94
5059.0,94.63
5060.0,129.34
5061.0,334.19
5062.0,481.26
5063.0,550.31
5064.0,98.22
5065.0,715.96
5066.0,72.51
5067.0,55.54
5068.0,95.26
5069.0,93.75
5070.0,83.89
5071.0,60.86
5072.0,230.49
5073.0,29.53
5074.0,512.65
5075.0,112.2
5076.0,1035.82
5077.0,63.19
5078.0,90.01
5079.0,115.68
5080.0,41.96
5081.0,250.97
5082.0,768.9
5083.0,67.14
5084.0,346.78
5085.0,93.93
5086.0,414.82
5087.0,234.34
5088.0,360.92
5089.0,495.62
5090.0,75.47
5091.0,258.16
5092.0,52.21
5093.0,38.65
5094.0,656.08
5095.0,121.18
5096.0,29.19
5097.0,83.28
5098.0,700.41
5099.0,131.51
5100.0,82.72
5101.0,88.74
5102.0,170.37
5103.0,95.24
5104.0,498.93
5105.0,93.29
5106.0,74.75
5107.0,105.2
5108.0,89.28
5109.0,55.89
5110.0,118.76
5111.0,71.22
5112.0,81.45
5113.0,51.66
5114.0,327.86
5115.0,68.33
5116.0,269.07
5117.0,181.95
5118.0,312.78
5119.0,421.11
5120.0,58.67
5121.0,70.12
5122.0,390.71
5123.0,254.26
5124.0,115.15
5125.0,74.74
5126.0,550.56
5127.0,92.17
5128.0,39.33
5129.0,77.08
5130.0,1123.41
5131.0,56.44
5132.0,829.34
5133.0,240.96
5134.0,355.85
5135.0,662.57
5136.0,499.47
5137.0,331.43
5138.0,639.53
5139.0,525.44
5140.0,600.23
5141.0,85.83
5142.0,61.91
5143.0,216.32
5144.0,142.7
5145.0,1021.39
5146.0,109.32
5147.0,719.59
5148.0,466.51
5149.0,95.23
5150.0,307.1
5151.0,37.8
5152.0,326.37
5153.0,80.27
5154.0,104.98
5155.0,57.94
5156.0,409.3
5157.0,118.44
5158.0,52.45
5159.0,384.09
5160.0,83.39
5161.0,949.35
5162.0,351.18
5163.0,1047.76
5164.0,79.09
5165.0,668.94
5166.0,53.23
5167.0,546.22
5168.0,62.83
5169.0,558.77
5170.0,43.21
5171.0,31.1
5172.0,561.01
5173.0,434.42
5174.0,77.42
5175.0,29.61
5176.0,40.82
5177.0,28.21
5178.0,50.94
5179.0,442.02
5180.0,80.87
5181.0,638.87
5182.0,29.81
5183.0,385.04
5184.0,66.88
5185.0,36.72
5186.0,102.95
5187.0,799.35
5188.0,309.79
5189.0,57.83
5190.0,34.26
5191.0,384.16
5192.0,252.26
5193.0,93.15
5194.0,71.13
5195.0,79.79
5196.0,101.81
5197.0,507.21
5198.0,203.74
5199.0,88.55
5200.0,85.87
5201.0,89.13
5202.0,63.03
5203.0,64.63
5204.0,427.18
5205.0,30.67
5206.0,75.87
5207.0,214.8
5208.0,518.73
5209.0,39.87
5210.0,72.34
5211.0,248.24
5212.0,265.47
5213.0,44.29
5214.0,53.64
5215.0,384.23
5216.0,471.97
5217.0,98.29
5218.0,66.71
5219.0,346.53
5220.0,73.94
5221.0,84.35
5222.0,97.01
5223.0,74.39
5224.0,60.31
5225.0,447.94
5226.0,781.71
5227.0,43.45
5228.0,53.24
5229.0,111.28
5230.0,57.39
5231.0,67.79
5232.0,63.71
5233.0,771.4
5234.0,394.82
5235.0,758.0
5236.0,429.84
5237.0,740.45
5238.0,49.44
5239.0,423.71
5240.0,399.0
5241.0,1113.63
5242.0,74.69
5243.0,92.55
5244.0,171.52
5245.0,95.81
5246.0,301.42
5247.0,485.52
5248.0,282.7
5249.0,72.31
5250.0,1042.57
5251.0,36.06
5252.0,335.01
5253.0,89.44
5254.0,89.5
5255.0,55.78
5256.0,82.36
5257.0,106.13
5258.0,630.37
5259.0,81.07
5260.0,177.72
5261.0,268.51
5262.0,56.15
5263.0,899.01
5264.0,75.59
5265.0,55.28
5266.0,73.28
5267.0,48.15
5268.0,97.88
5269.0,378.03
5270.0,105.79
5271.0,409.35
5272.0,296.31
5273.0,804.15
5274.0,378.87
5275.0,639.15
5276.0,79.88
5277.0,163.41
5278.0,926.1
5279.0,583.57
5280.0,63.23
5281.0,50.05
5282.0,46.28
5283.0,48.49
5284.0,389.17
5285.0,60.68
5286.0,272.24
5287.0,203.46
5288.0,113.26
5289.0,38.79
5290.0,877.12
5291.0,659.2
5292.0,466.68
5293.0,281.58
5294.0,51.67
5295.0,523.88
5296.0,67.29
5297.0,573.51
5298.0,236.92
5299.0,58.16
5300.0,31.64
5301.0,57.94
5302.0,88.88
5303.0,23.02
5304.0,251.54
5305.0,94.2
5306.0,65.17
5307.0,85.34
5308.0,468.96
5309.0,530.97
5310.0,79.79
5311.0,472.15
5312.0,29.67
5313.0,75.22
5314.0,43.6
5315.0,83.73
5316.0,167.09
5317.0,477.93
5318.0,41.35
5319.0,37.4
5320.0,502.5
5321.0,627.32
5322.0,81.47
5323.0,848.57
5324.0,95.82
5325.0,62.95
5326.0,60.61
5327.0,78.5
5328.0,98.56
5329.0,601.69
5330.0,304.8
5331.0,499.01
5332.0,566.35
5333.0,97.06
5334.0,98.4
5335.0,821.66
5336.0,33.12
5337.0,55.24
5338.0,71.19
5339.0,286.31
5340.0,108.23
5341.0,119.22
5342.0,1013.39
5343.0,65.48
5344.0,512.27
5345.0,251.12
5346.0,80.61
5347.0,333.7
5348.0,460.85
5349.0,60.42
5350.0,52.81
5351.0,257.17
5352.0,31.57
5353.0,25.0
5354.0,19.93
5355.0,47.23
5356.0,224.42
5357.0,615.35
5358.0,97.48
5359.0,83.8
5360.0,78.12
5361.0,778.71
5362.0,19.82
5363.0,91.69
5364.0,269.76
5365.0,61.43
5366.0,445.33
5367.0,448.84
5368.0,789.03
5369.0,98.87
5370.0,376.52
5371.0,25.76
5372.0,76.18
5373.0,80.08
5374.0,276.89
5375.0,51.3
5376.0,91.3
5377.0,472.1
5378.0,560.65
5379.0,32.0
5380.0,253.26
5381.0,417.54
5382.0,79.36
5383.0,78.02
5384.0,78.86
5385.0,106.22
5386.0,52.59
5387.0,453.54
5388.0,449.68
5389.0,97.07
5390.0,373.72
5391.0,54.27
5392.0,604.96
5393.0,257.44
5394.0,104.03
5395.0,92.43
5396.0,81.29
5397.0,492.58
5398.0,53.35
5399.0,64.6
5400.0,37.13
5401.0,171.04
5402.0,79.58
5403.0,258.53
5404.0,274.31
5405.0,94.58
5406.0,244.97
5407.0,429.66
5408.0,102.48
5409.0,553.13
5410.0,62.24
5411.0,64.27
5412.0,89.17
5413.0,90.24
5414.0,52.69
5415.0,40.95
5416.0,401.01
5417.0,116.17
5418.0,573.16
5419.0,124.91
5420.0,554.72
5421.0,46.9
5422.0,796.08
5423.0,838.5
5424.0,45.75
5425.0,86.78
5426.0,337.59
5427.0,976.28
5428.0,111.63
5429.0,339.88
5430.0,73.45
5431.0,37.83
5432.0,68.28
5433.0,69.08
5434.0,75.89
5435.0,31.71
5436.0,480.38
5437.0,134.12
5438.0,86.63
5439.0,75.24
5440.0,82.02
5441.0,1204.4
5442.0,88.4
5443.0,61.17
5444.0,68.32
5445.0,84.58
5446.0,66.79
5447.0,83.57
5448.0,34.85
5449.0,341.23
5450.0,102.23
5451.0,186.7
5452.0,49.76
5453.0,518.08
5454.0,74.96
5455.0,709.5
5456.0,117.65
5457.0,385.76
5458.0,335.19
5459.0,49.72
5460.0,100.67
5461.0,132.79
5462.0,279.51
5463.0,63.74
5464.0,470.17
5465.0,660.34
5466.0,363.84
5467.0,61.42
5468.0,82.23
5469.0,104.55
5470.0,31.78
5471.0,344.04
5472.0,35.14
5473.0,62.94
5474.0,45.72
5475.0,115.94
5476.0,193.8
5477.0,614.5
5478.0,55.25
5479.0,56.46
5480.0,552.09
5481.0,456.23
5482.0,70.0
5483.0,84.21
5484.0,33.5
5485.0,551.96
5486.0,49.65
5487.0,99.31
5488.0,133.99
5489.0,259.48
5490.0,678.82
5491.0,256.64
5492.0,392.2
5493.0,472.31
5494.0,57.06
5495.0,355.58
5496.0,77.36
5497.0,526.53
5498.0,50.83
5499.0,110.92
5500.0,63.62
5501.0,79.97
5502.0,89.88
5503.0,66.48
5504.0,44.89
5505.0,98.02
5506.0,124.86
5507.0,119.24
5508.0,73.02
5509.0,52.48
5510.0,52.01
5511.0,68.55
5512.0,446.08
5513.0,51.4
5514.0,670.49
5515.0,33.82
5516.0,68.8
5517.0,325.22
5518.0,79.27
5519.0,339.75
5520.0,578.4
5521.0,93.21
5522.0,67.12
5523.0,417.59
5524.0,81.82
5525.0,300.65
5526.0,433.49
5527.0,421.95
5528.0,90.93
5529.0,91.45
5530.0,353.11
5531.0,818.35
5532.0,1063.17
5533.0,187.74
5534.0,81.71
5535.0,824.43
5536.0,59.31
5537.0,86.54
5538.0,590.53
5539.0,72.03
5540.0,446.13
5541.0,69.7
5542.0,26.75
5543.0,59.72
5544.0,40.15
5545.0,386.12
5546.0,106.93
5547.0,492.74
5548.0,381.17
5549.0,49.35
5550.0,27.98
5551.0,43.28
5552.0,380.0
5553.0,53.48
5554.0,590.01
5555.0,84.73
5556.0,297.64
5557.0,472.88
5558.0,101.75
5559.0,942.23
5560.0,58.15
5561.0,106.0
5562.0,917.27
5563.0,55.12
5564.0,53.72
5565.0,56.55
5566.0,60.8
5567.0,77.99
5568.0,41.95
5569.0,51.88
5570.0,38.05
5571.0,27.96
5572.0,419.84
5573.0,150.24
5574.0,69.85
5575.0,51.1
5576.0,458.13
5577.0,99.73
5578.0,92.17
5579.0,773.57
5580.0,111.12
5581.0,83.74
5582.0,68.75
5583.0,33.16
5584.0,54.48
5585.0,915.53
5586.0,336.3
5587.0,52.83
5588.0,48.71
5589.0,647.32
5590.0,579.6
5591.0,138.05
5592.0,888.56
5593.0,103.41
5594.0,259.26
5595.0,41.51
5596.0,395.46
5597.0,376.14
5598.0,653.48
5599.0,106.57
5600.0,772.66
5601.0,240.79
5602.0,40.02
5603.0,71.38
5604.0,199.96
5605.0,443.66
5606.0,177.9
5607.0,37.5
5608.0,625.51
5609.0,79.01
5610.0,68.8
5611.0,1011.94
5612.0,81.03
5613.0,316.9
5614.0,79.98
5615.0,68.73
5616.0,950.17
5617.0,78.28
5618.0,140.62
5619.0,47.8
5620.0,75.13
5621.0,238.31
5622.0,83.86
5623.0,77.22
5624.0,82.66
5625.0,98.75
5626.0,496.28
5627.0,346.1
5628.0,25.42
5629.0,82.8
5630.0,73.54
5631.0,61.32
5632.0,83.92
5633.0,378.48
5634.0,91.91
5635.0,76.16
5636.0,70.85
5637.0,123.19
5638.0,762.74
5639.0,73.77
5640.0,251.63
5641.0,51.56
5642.0,815.59
5643.0,110.5
5644.0,96.84
5645.0,82.85
5646.0,195.05
5647.0,72.05
5648.0,84.66
5649.0,1135.69
5650.0,1018.92
5651.0,560.1
5652.0,48.91
5653.0,501.3
5654.0,91.33
5655.0,319.9
5656.0,829.8
5657.0,62.26
5658.0,61.43
5659.0,1036.74
5660.0,255.95
5661.0,70.05
5662.0,921.95
5663.0,17.34
5664.0,78.2
5665.0,91.05
5666.0,26.06
5667.0,217.46
5668.0,368.01
5669.0,479.9
5670.0,104.55
5671.0,438.82
5672.0,74.46
5673.0,83.67
5674.0,121.6
5675.0,485.83
5676.0,69.1
5677.0,117.92
5678.0,250.86
5679.0,482.23
5680.0,34.5
5681.0,72.12
5682.0,66.37
5683.0,125.76
5684.0,750.68
5685.0,36.65
5686.0,89.78
5687.0,200.89
5688.0,759.86
5689.0,33.18
5690.0,58.07
5691.0,90.05
5692.0,17.09
5693.0,50.06
5694.0,56.28
5695.0,49.32
5696.0,54.98
5697.0,609.99
5698.0,60.25
5699.0,99.36
5700.0,62.04
5701.0,55.43
5702.0,501.71
5703.0,86.2
5704.0,800.13
5705.0,55.4
5706.0,60.84
5707.0,683.89
5708.0,141.25
5709.0,75.41
5710.0,455.06
5711.0,400.87
5712.0,81.81
5713.0,39.46
5714.0,913.39
5715.0,1147.31
5716.0,78.69
5717.0,1297.84
5718.0,394.77
5719.0,1110.3
5720.0,25.47
5721.0,51.17
5722.0,194.19
5723.0,54.95
5724.0,365.19
5725.0,648.77
5726.0,109.78
5727.0,71.96
5728.0,50.69
5729.0,56.45
5730.0,422.24
5731.0,22.86
5732.0,79.37
5733.0,807.09
5734.0,296.82
5735.0,88.22
5736.0,286.72
5737.0,51.76
5738.0,593.54
5739.0,478.88
5740.0,67.53
5741.0,325.89
5742.0,37.68
5743.0,37.94
5744.0,58.67
5745.0,95.57
5746.0,81.26
5747.0,679.09
5748.0,1339.31
5749.0,271.05
5750.0,67.8
5751.0,48.66
5752.0,563.42
5753.0,479.22
5754.0,269.54
5755.0,88.48
5756.0,79.38
5757.0,79.86
5758.0,581.19
5759.0,62.94
5760.0,443.53
5761.0,96.41
5762.0,63.78
5763.0,1059.96
5764.0,587.41
5765.0,45.13
5766.0,965.69
5767.0,274.14
5768.0,65.38
5769.0,71.32
5770.0,87.96
5771.0,58.73
5772.0,85.14
5773.0,156.39
5774.0,55.02
5775.0,38.35
5776.0,38.96
5777.0,820.92
5778.0,66.45
5779.0,52.96
5780.0,951.62
5781.0,87.26
5782.0,363.62
5783.0,68.86
5784.0,802.07
5785.0,252.85
5786.0,63.88
5787.0,347.69
5788.0,62.57
5789.0,68.35
5790.0,473.66
5791.0,239.67
5792.0,529.15
5793.0,86.39
5794.0,517.13
5795.0,75.06
5796.0,452.33
5797.0,525.98
5798.0,49.26
5799.0,93.1
5800.0,462.87
5801.0,52.97
5802.0,117.92
5803.0,74.94
5804.0,105.13
5805.0,504.21
5806.0,62.14
5807.0,87.04
5808.0,86.96
5809.0,269.95
5810.0,60.79
5811.0,50.64
5812.0,82.45
5813.0,59.81
5814.0,54.14
5815.0,508.2
5816.0,68.7
5817.0,230.63
5818.0,311.42
5819.0,128.33
5820.0,291.29
5821.0,55.68
5822.0,96.7
5823.0,111.07
5824.0,467.12
5825.0,51.48
5826.0,53.35
5827.0,406.84
5828.0,55.71
5829.0,379.18
5830.0,444.79
5831.0,53.05
5832.0,243.04
5833.0,748.17
5834.0,85.39
5835.0,54.94
5836.0,69.71
5837.0,61.57
5838.0,293.52
5839.0,93.99
5840.0,340.98
5841.0,386.58
5842.0,862.25
5843.0,358.85
5844.0,443.78
5845.0,48.68
5846.0,573.28
5847.0,434.86
5848.0,237.41
5849.0,57.6
5850.0,575.31
5851.0,50.32
5852.0,723.93
5853.0,62.75
5854.0,48.56
5855.0,68.46
5856.0,108.27
5857.0,70.24
5858.0,71.04
5859.0,499.88
5860.0,68.65
5861.0,65.09
5862.0,24.33
5863.0,39.25
5864.0,92.84
5865.0,364.6
5866.0,457.42
5867.0,106.56
5868.0,41.1
5869.0,80.66
5870.0,82.41
5871.0,765.49
5872.0,72.29
5873.0,246.64
5874.0,270.39
5875.0,487.58
5876.0,365.73
5877.0,340.91
5878.0,68.97
5879.0,762.27
5880.0,59.67
5881.0,112.61
5882.0,78.35
5883.0,802.17
5884.0,410.18
5885.0,116.69
5886.0,35.29
5887.0,68.23
5888.0,82.41
5889.0,297.07
5890.0,94.72
5891.0,712.23
5892.0,1060.37
5893.0,1116.5
5894.0,426.37
5895.0,59.05
5896.0,98.01
