House ID,Golden Grains
6e33e127,1268891.07
6e33e12a,1262004.78
6e33e130,1432698.55
6e33e134,929060.76
6e33e13a,1384200.44
6e33e140,1115406.77
6e33e145,1273440.16
6e33e149,1190301.93
6e33e14b,1195751.76
6e33e14e,959411.49
6e33e150,1280533.59
6e33e156,1267539.26
6e33e158,1041310.02
6e33e15c,1565753.42
6e33e15f,1267504.77
6e33e162,1454308.57
6e33e164,1417331.68
6e33e166,1438032.51
6e33e16b,1059309.43
6e33e16f,1277933.06
6e33e174,1186921.98
6e33e179,1355045.55
6e33e17d,1110260.65
6e33e17f,1316811.43
6e33e182,1282502.34
6e33e184,1441019.43
6e33e187,1390795.35
6e33e189,1480800.88
6e33e18c,1350504.63
6e33e190,1295427.56
6e33e195,1245492.15
6e33e199,1509253.07
6e33e19b,1343288.76
6e33e1a1,1187039.24
6e33e1a3,1474781.93
6e33e1a6,1434814.68
6e33e1ac,1458802.21
6e33e1b1,1212500.27
6e33e1b3,1314260.45
6e33e1b8,1276722.53
6e33e1bb,882944.17
6e33e1bf,1193727.13
6e33e1c3,1352179.75
6e33e1c6,1409380.35
6e33e1c9,1454350.31
6e33e1cc,1463022.11
6e33e1d0,1473406.96
6e33e1d4,1432464.32
6e33e1d6,1279252.34
6e33e1dc,1354170.19
6e33e1e0,1164840.51
6e33e1e4,1138259.4
6e33e1e6,1183104.74
6e33e1e9,1434483.49
6e33e1eb,1195353.52
6e33e1f0,1411992.26
6e33e1f4,1026381.29
6e33e1f8,1262989.27
6e33e1fa,1370076.29
6e33e200,1128811.87
6e33e203,1456725.66
6e33e209,1500350.46
6e33e20c,1415374.88
6e33e20f,1162452.88
6e33e214,1373504.61
6e33e218,1273656.05
6e33e21b,1376540.7
6e33e221,1288052.91
6e33e223,1199389.86
6e33e229,1388266.17
6e33e22b,1322375.57
6e33e231,1435845.76
6e33e237,1287380.96
6e33e23a,896253.19
6e33e23f,1108586.23
6e33e241,1460379.21
6e33e247,1160705.05
6e33e24b,1294768.52
6e33e250,1395007.93
6e33e254,1034577.35
6e33e259,1525735.68
6e33e25e,1469841.06
6e33e262,1457675.83
6e33e267,1556743.41
6e33e26a,1357763.94
6e33e26d,1426509.24
6e33e270,1413393.39
6e33e275,1466603.41
6e33e278,788732.14
6e33e27e,1348621.0
6e33e284,1020793.75
6e33e28a,1278347.97
6e33e28c,1269957.32
6e33e292,1106651.47
6e33e297,1477442.95
6e33e299,1298501.53
6e33e29f,899029.16
6e33e2a1,1355789.33
6e33e2a7,1286324.73
6e33e2ad,1424465.26
6e33e2b1,930072.15
6e33e2b5,1011358.44
6e33e2ba,1359317.44
6e33e2be,1407279.9
6e33e2c0,1136124.38
6e33e2c6,1111995.97
6e33e2ca,1273956.01
6e33e2ce,1462848.83
6e33e2d1,1347368.79
6e33e2d3,1049819.66
6e33e2d5,1423302.33
6e33e2da,1350468.79
6e33e2dd,1173588.57
6e33e2e0,1161294.49
6e33e2e3,1325956.79
6e33e2e5,1045312.75
6e33e2ea,1438105.5
6e33e2f0,1272119.76
6e33e2f6,1372771.0
6e33e2f9,1083997.99
6e33e2fd,1268871.28
6e33e302,1480050.83
6e33e307,1450065.21
6e33e30b,1134435.7
6e33e310,1450790.88
6e33e314,1231673.26
6e33e319,1288165.85
6e33e31c,1402066.66
6e33e31e,1152326.41
6e33e324,1245801.04
6e33e329,1395892.44
6e33e32e,1563849.93
6e33e333,892093.57
6e33e338,1579891.63
6e33e33d,1376139.88
6e33e33f,1552442.24
6e33e342,1140724.67
6e33e344,1288131.91
6e33e347,986145.94
6e33e34c,1154887.28
6e33e352,1412379.71
6e33e357,1430109.15
6e33e35d,1233452.44
6e33e361,1090422.65
6e33e365,1569806.43
6e33e36b,1341783.03
6e33e36d,1556512.68
6e33e371,1294402.94
6e33e373,1500820.97
6e33e376,1450789.63
6e33e378,1334717.23
6e33e37c,1371114.4
6e33e37f,1393723.01
6e33e383,1185952.07
6e33e385,1245055.23
6e33e38a,1459923.78
6e33e38f,985286.42
6e33e391,1491551.65
6e33e395,1354079.54
6e33e39a,1105451.6
6e33e39c,1078595.02
6e33e3a1,1257531.42
6e33e3a5,1243531.39
6e33e3ab,1325763.4
6e33e3b1,1382606.87
6e33e3b3,1381642.81
6e33e3b9,1376135.21
6e33e3bf,1442598.88
6e33e3c1,1118241.68
6e33e3c7,1140228.61
6e33e3cc,1114701.21
6e33e3d2,1462403.59
6e33e3d8,1207505.66
6e33e3dd,1040493.43
6e33e3e1,1218433.72
6e33e3e4,1269688.75
6e33e3e8,1106887.74
6e33e3ea,1374372.65
6e33e3ed,1580633.45
6e33e3ef,1323355.69
6e33e3f1,1500406.05
6e33e3f7,1333694.94
6e33e3fa,1153293.99
6e33e3ff,1401512.87
6e33e401,1220890.46
6e33e403,1204872.3
6e33e406,1439017.27
6e33e409,1396052.91
6e33e40f,1336313.07
6e33e411,1305809.98
6e33e415,1163486.86
6e33e41b,949609.35
6e33e41f,1076886.48
6e33e421,1066971.95
6e33e427,1018032.47
6e33e42b,1455306.89
6e33e42d,1121474.47
6e33e42f,1510099.37
6e33e431,1433846.58
6e33e433,1347530.11
6e33e437,1259836.93
6e33e43d,1438770.6
6e33e440,1534592.68
6e33e442,1442372.0
6e33e444,1122223.76
6e33e447,1324010.13
6e33e44d,1429018.26
6e33e44f,1252934.47
6e33e453,1414586.52
6e33e458,1188825.07
6e33e45d,1115390.21
6e33e462,1360405.24
6e33e464,1426195.65
6e33e467,1409459.87
6e33e46c,1243945.25
6e33e46f,1421755.47
6e33e473,1249087.55
6e33e476,1225490.32
6e33e47a,1072261.94
6e33e47f,974419.43
6e33e485,1391050.63
6e33e48a,1436273.83
6e33e48d,1507910.66
6e33e48f,1329599.86
6e33e492,1435510.7
6e33e497,1434050.22
6e33e49d,1065479.74
6e33e4a1,1595459.61
6e33e4a6,1484734.23
6e33e4a9,1080259.68
6e33e4ad,1338547.74
6e33e4b1,1394650.66
6e33e4b3,1406618.75
6e33e4b5,1368848.25
6e33e4b9,1271607.75
6e33e4be,1492898.52
6e33e4c3,1603415.62
6e33e4c8,1134108.83
6e33e4cd,1229586.25
6e33e4cf,1492561.43
6e33e4d1,1123565.98
6e33e4d4,1022114.49
6e33e4d7,1493940.79
6e33e4d9,1528907.63
6e33e4db,1364977.07
6e33e4e1,1258169.27
6e33e4e3,1334977.04
6e33e4e9,1220152.77
6e33e4ef,1551038.17
6e33e4f5,1199437.44
6e33e4fb,1283982.6
6e33e4ff,1351030.71
6e33e501,803742.52
6e33e505,1469224.31
6e33e50b,1479427.29
6e33e50e,1290858.55
6e33e511,1568386.25
6e33e516,1482005.24
6e33e51a,1583278.06
6e33e520,1302405.66
6e33e526,1253648.85
6e33e528,1357532.66
6e33e52e,1248967.56
6e33e533,1157626.65
6e33e535,1349140.46
6e33e53b,1502234.51
6e33e53e,1358056.31
6e33e540,1467882.02
6e33e542,1092709.8
6e33e547,1418778.9
6e33e549,1030153.45
6e33e54d,1008102.59
6e33e553,1183628.26
6e33e558,1488315.54
6e33e55e,1378859.68
6e33e563,1369516.89
6e33e568,1149380.41
6e33e56a,1230316.8
6e33e56c,1286505.46
6e33e56e,1151621.48
6e33e573,1035289.88
6e33e579,1405302.89
6e33e57b,1271372.09
6e33e581,926769.58
6e33e583,1617242.06
6e33e587,1217310.5
6e33e589,1228395.67
6e33e58c,1475232.56
6e33e591,1117202.01
6e33e596,1582704.91
6e33e59b,1251489.6
6e33e59e,1395294.11
6e33e5a2,1397941.25
6e33e5a8,1387010.31
6e33e5aa,1518947.34
6e33e5ad,1095713.22
6e33e5b3,1536788.1
6e33e5b8,1427655.65
6e33e5bd,1141012.72
6e33e5c2,1464257.62
6e33e5c4,1303159.02
6e33e5c9,1310049.02
6e33e5cf,1055434.24
6e33e5d3,1358600.51
6e33e5d8,1201533.12
6e33e5db,1213637.13
6e33e5de,1385796.84
6e33e5e3,1460191.77
6e33e5e8,1096143.35
6e33e5ee,1523606.48
6e33e5f4,1022592.66
6e33e5f9,1254707.43
6e33e5fc,1187247.69
6e33e602,1436957.74
6e33e606,1196619.54
6e33e60c,1300886.67
6e33e60f,1223022.46
6e33e612,1477821.6
6e33e618,1278111.13
6e33e61c,1560675.42
6e33e622,1448101.76
6e33e628,1166039.37
6e33e62d,1508287.08
6e33e632,1243341.15
6e33e634,1477083.35
6e33e638,1366211.42
6e33e63b,1227043.89
6e33e640,1503180.46
6e33e644,1431007.68
6e33e649,1210177.15
6e33e64e,888400.49
6e33e650,1357758.75
6e33e655,1452698.74
6e33e659,1556992.04
6e33e65d,1365489.67
6e33e662,1455568.2
6e33e667,1478444.56
6e33e66a,1224731.13
6e33e670,1331862.82
6e33e673,1194745.81
6e33e675,1377561.12
6e33e678,1233929.27
6e33e67d,1359389.35
6e33e681,1492059.26
6e33e684,1555013.93
6e33e688,1459036.85
6e33e68e,1204672.7
6e33e694,1424081.92
6e33e696,1108752.38
6e33e699,1106106.07
6e33e69f,1535913.95
6e33e6a1,1455595.83
6e33e6a4,1354468.78
6e33e6a6,1527830.98
6e33e6a9,1466744.47
6e33e6ad,1157068.61
6e33e6b3,1606303.61
6e33e6b7,1397266.23
6e33e6bb,1521036.21
6e33e6c0,970253.83
6e33e6c4,1398876.9
6e33e6c6,1496360.21
6e33e6c9,1313404.0
6e33e6ce,1184185.89
6e33e6d3,1475316.51
6e33e6d5,1047472.47
6e33e6d7,1114945.59
6e33e6d9,1323125.94
6e33e6dd,1555856.16
6e33e6df,1394333.16
6e33e6e3,1206188.17
6e33e6e8,1498207.97
6e33e6ed,1377796.66
6e33e6f2,1400848.99
6e33e6f8,1491233.47
6e33e6fd,1291395.35
6e33e702,1472975.76
6e33e708,959150.17
6e33e70d,1174696.79
6e33e710,1490805.09
6e33e714,1220358.18
6e33e71a,1307752.36
6e33e71c,1482950.73
6e33e71e,1238933.52
6e33e720,1201224.32
6e33e723,949991.33
6e33e729,946425.39
6e33e72e,1561303.83
6e33e732,1418761.91
6e33e736,1067681.81
6e33e73b,1449446.76
6e33e73f,1095174.58
6e33e741,1298916.34
6e33e743,1035691.5
6e33e749,1342387.81
6e33e74e,905046.39
6e33e752,1460633.58
6e33e754,1293202.44
6e33e758,1326132.56
6e33e75c,1486869.01
6e33e760,1293025.89
6e33e764,957945.44
6e33e769,1173856.83
6e33e76d,1639620.43
6e33e773,1103385.62
6e33e777,990885.54
6e33e77d,1105614.66
6e33e782,1259517.04
6e33e786,1151974.94
6e33e78a,1455463.55
6e33e790,1416046.26
6e33e795,1402420.17
6e33e799,1331221.58
6e33e79c,1062128.34
6e33e7a1,1408390.74
6e33e7a4,1458724.1
6e33e7a7,942628.76
6e33e7aa,1334075.34
6e33e7ae,1315094.57
6e33e7b3,1457613.55
6e33e7b6,1523720.56
6e33e7b8,1277064.61
6e33e7ba,1165135.8
6e33e7be,961546.98
6e33e7c1,1359399.84
6e33e7c5,1110869.94
6e33e7cb,1454695.33
6e33e7cf,989033.21
6e33e7d2,1131280.05
6e33e7d6,1009562.27
6e33e7d8,905108.37
6e33e7db,1269151.58
6e33e7de,1362784.24
6e33e7e3,1044520.24
6e33e7e7,1331926.42
6e33e7e9,977312.13
6e33e7ee,1018524.81
6e33e7f3,1229359.79
6e33e7f8,1291415.84
6e33e7fd,1462591.15
6e33e803,1405009.36
6e33e809,1480599.04
6e33e80b,1551563.37
6e33e80d,1160533.41
6e33e812,1369338.93
6e33e814,1357674.75
6e33e81a,1479320.3
6e33e81f,1293813.84
6e33e824,1389741.69
6e33e826,1522968.28
6e33e82c,1263320.64
6e33e831,1231911.75
6e33e835,1394383.09
6e33e838,1296994.35
6e33e83d,1355436.84
6e33e841,1477806.91
6e33e845,1530125.82
6e33e849,1456986.45
6e33e84f,1377168.18
6e33e855,1184136.85
6e33e859,1251568.81
6e33e85f,1416814.27
6e33e862,945640.06
6e33e865,988153.69
6e33e868,1152255.55
6e33e86c,1328406.73
6e33e872,1291430.99
6e33e874,1237263.18
6e33e877,1191912.24
6e33e87d,853443.49
6e33e882,1365096.85
6e33e886,1278568.22
6e33e88a,1518466.22
6e33e88c,1488257.52
6e33e88e,1200682.28
6e33e893,1328811.32
6e33e898,1113960.78
6e33e89a,1179725.1
6e33e89d,1254969.46
6e33e89f,1449974.62
6e33e8a4,1440342.9
6e33e8a8,1251913.95
6e33e8ae,1306017.99
6e33e8b0,1118854.11
6e33e8b2,1279244.17
6e33e8b6,1335319.78
6e33e8b8,1272344.48
6e33e8bd,1339296.11
6e33e8bf,1315696.36
6e33e8c3,1307882.64
6e33e8c8,1507590.04
6e33e8cb,1256800.25
6e33e8d0,1396336.79
6e33e8d3,1157209.81
6e33e8d7,1429379.42
6e33e8dd,1175044.64
6e33e8df,1491242.52
6e33e8e3,1134994.29
6e33e8e9,1529123.25
6e33e8ec,1462748.86
6e33e8f0,1424724.89
6e33e8f3,888998.19
6e33e8f5,1440566.24
6e33e8f9,1233008.51
6e33e8ff,1530993.49
6e33e904,1357050.34
6e33e906,1287472.05
6e33e90c,1426721.57
6e33e911,962705.21
6e33e916,1317274.13
6e33e919,1457818.12
6e33e91f,1419722.32
6e33e925,1362613.63
6e33e928,1172800.82
6e33e92e,1630361.23
6e33e932,955585.57
6e33e934,964642.76
6e33e939,1097935.14
6e33e93d,1444910.34
6e33e942,1251708.66
6e33e947,1362893.99
6e33e94c,1067387.44
6e33e952,1632571.0
6e33e957,1342938.76
6e33e959,1161752.33
6e33e95f,1294205.52
6e33e963,1419263.72
6e33e967,847272.01
6e33e96a,1191982.24
6e33e96e,1303917.84
6e33e973,1356931.76
6e33e977,1225529.97
6e33e97c,1301446.22
6e33e982,1536199.2
6e33e988,1438177.86
6e33e98e,975025.83
6e33e991,1570168.37
6e33e996,1557811.71
6e33e998,1179629.61
6e33e99b,1464272.88
6e33e9a0,1549089.2
6e33e9a6,1172497.96
6e33e9aa,1250578.26
6e33e9af,1095258.63
6e33e9b2,1498673.53
6e33e9b8,1357926.73
6e33e9bd,1602708.71
6e33e9c3,1236811.13
6e33e9c6,1196730.88
6e33e9cc,1243259.32
6e33e9d2,1249267.56
6e33e9d8,1424097.62
6e33e9db,1435045.97
6e33e9de,1266768.94
6e33e9e2,1418736.09
6e33e9e5,1344610.38
6e33e9ea,1188002.82
6e33e9ee,1400676.98
6e33e9f3,1275567.02
6e33e9f7,1425159.5
6e33e9fd,1303236.29
6e33ea03,1308128.2
6e33ea09,1484762.32
6e33ea0b,1285956.13
6e33ea0f,953485.55
6e33ea15,1363689.38
6e33ea1b,1377827.59
6e33ea21,1431802.23
6e33ea25,1378799.98
6e33ea29,1219891.93
6e33ea2d,935485.78
6e33ea2f,1193177.8
6e33ea32,1604074.18
6e33ea37,1062831.1
6e33ea3d,1100848.46
6e33ea42,1279761.23
6e33ea47,933687.83
6e33ea4a,1553005.19
6e33ea4d,1008284.87
6e33ea4f,1230150.67
6e33ea53,1267595.36
6e33ea59,1373218.7
6e33ea5d,1530991.04
6e33ea63,1299340.87
6e33ea69,1403895.1
6e33ea6c,1447097.61
6e33ea6e,1234716.97
6e33ea72,1456116.52
6e33ea75,1289371.46
6e33ea78,1545401.92
6e33ea7a,1293702.77
6e33ea7c,1536781.29
6e33ea7e,1092701.98
6e33ea84,1234218.15
6e33ea87,1227389.03
6e33ea89,1490805.26
6e33ea8c,1214962.24
6e33ea8f,1052806.25
6e33ea94,990491.22
6e33ea97,1352781.33
6e33ea9d,1281014.58
6e33ea9f,1432821.51
6e33eaa1,1466390.67
6e33eaa3,1246467.7
6e33eaa9,1562624.48
6e33eaae,1154736.99
6e33eab0,1394351.67
6e33eab3,1255935.98
6e33eab6,1252154.83
6e33eabb,1292322.96
6e33eabe,1281073.58
6e33eac3,1363530.56
6e33eac6,1469008.74
6e33eacb,1429949.97
6e33eacd,1085123.32
6e33ead0,1355780.69
6e33ead6,1104935.31
6e33eada,962043.13
6e33eade,1393457.78
6e33eae0,1345518.17
6e33eae5,1511995.65
6e33eae7,1309287.37
6e33eaec,1399707.41
6e33eaef,1418672.61
6e33eaf5,1565304.13
6e33eafa,1454373.65
6e33eaff,1429012.28
6e33eb01,1484952.42
6e33eb06,1298479.56
6e33eb08,1394191.46
6e33eb0e,967533.9
6e33eb10,1109289.54
6e33eb16,1254725.41
6e33eb1b,1277341.15
6e33eb1d,1157698.32
6e33eb20,1316665.85
6e33eb22,1446853.47
6e33eb28,1557122.04
6e33eb2c,1481806.54
6e33eb31,1314662.12
6e33eb37,1362887.43
6e33eb3c,1194445.05
6e33eb42,1362539.3
6e33eb44,898969.81
6e33eb4a,1555961.93
6e33eb4d,1272165.46
6e33eb4f,1399569.46
6e33eb52,861471.36
6e33eb56,1305873.3
6e33eb58,1471659.12
6e33eb5d,1518713.2
6e33eb63,1460110.4
6e33eb66,1371359.07
6e33eb68,1494326.9
6e33eb6c,1035535.59
6e33eb6e,1407473.43
6e33eb73,1567391.37
6e33eb79,1477029.86
6e33eb7b,1125015.32
6e33eb7d,899874.55
6e33eb82,1430013.09
6e33eb84,1555437.74
6e33eb88,1276046.63
6e33eb8a,1374480.22
6e33eb8d,1172185.71
6e33eb91,1525585.09
6e33eb96,1333788.72
6e33eb98,1343016.56
6e33eb9b,971810.82
6e33eba1,882437.81
6e33eba3,1243724.37
6e33eba9,1087502.62
6e33ebae,1138269.69
6e33ebb3,1475871.34
6e33ebb5,1346349.92
6e33ebb7,1213138.01
6e33ebb9,1320773.78
6e33ebbe,1428143.41
6e33ebc0,1311694.41
6e33ebc3,1532178.84
6e33ebc7,1421756.02
6e33ebcb,1319881.25
6e33ebd0,1438100.18
6e33ebd2,1430647.55
6e33ebd6,1392602.22
6e33ebdb,1424578.82
6e33ebe1,1118497.18
6e33ebe3,1197265.87
6e33ebe6,758329.63
6e33ebe9,1302572.97
6e33ebef,1122716.88
6e33ebf5,1332890.45
6e33ebf8,1601386.79
6e33ebfd,1106268.31
6e33ec01,1408063.81
6e33ec04,1147212.75
6e33ec06,1187743.6
6e33ec0b,1267846.05
6e33ec0d,1296092.95
6e33ec12,1213948.45
6e33ec16,1485514.35
6e33ec19,1405014.07
6e33ec1f,1400965.18
6e33ec25,1484216.63
6e33ec2b,891739.88
6e33ec2f,1022730.96
6e33ec35,1378800.77
6e33ec39,1101059.28
6e33ec3d,1543060.91
6e33ec43,1000201.8
6e33ec49,1039646.62
6e33ec4e,1121020.61
6e33ec52,1428120.76
6e33ec54,1419901.91
6e33ec59,1490131.79
6e33ec5c,1247601.57
6e33ec5e,1393512.78
6e33ec61,1448169.64
6e33ec63,1348143.75
6e33ec69,1227417.91
6e33ec6b,1313676.62
6e33ec6e,1382669.66
6e33ec71,1325804.12
6e33ec73,1225967.08
6e33ec79,1237262.64
6e33ec7d,1346515.46
6e33ec81,1317898.1
6e33ec85,1387591.49
6e33ec87,1169465.58
6e33ec89,1365510.74
6e33ec8d,1413097.07
6e33ec92,1059259.03
6e33ec96,1297745.38
6e33ec9c,1019164.37
6e33eca1,1262460.62
6e33eca3,1320901.37
6e33eca6,1433739.51
6e33ecaa,1325318.69
6e33ecac,1325764.23
6e33ecaf,1122750.48
6e33ecb5,1136441.61
6e33ecb8,1464689.95
6e33ecbd,1167859.3
6e33ecc1,1263323.71
6e33ecc7,1035853.78
6e33eccd,1342028.13
6e33ecd0,1427376.67
6e33ecd6,1410998.85
6e33ecdb,1367274.85
6e33ecde,1496520.65
6e33ece1,1398670.49
6e33ece3,1378532.65
6e33ece7,1171095.35
6e33ecea,1469364.05
6e33ecec,1283947.6
6e33ecf2,1525934.54
6e33ecf7,1408567.81
6e33ecfd,1349062.61
6e33ecff,1576742.98
6e33ed04,1333530.54
6e33ed07,1164901.84
6e33ed0a,1398271.41
6e33ed0f,1397301.65
6e33ed14,1224666.68
6e33ed19,1319264.46
6e33ed1d,1063969.45
6e33ed1f,1531080.26
6e33ed21,1169751.38
6e33ed26,1390345.79
6e33ed2c,1403175.34
6e33ed32,1431207.04
6e33ed35,1142793.14
6e33ed38,1482547.17
6e33ed3d,1469006.39
6e33ed40,1254246.01
6e33ed42,1381166.83
6e33ed48,1096011.08
6e33ed4d,973037.05
6e33ed52,1245742.55
6e33ed55,1114820.54
6e33ed58,1513868.67
6e33ed5a,1391352.09
6e33ed5e,1244850.26
6e33ed64,1478423.71
6e33ed66,1411592.78
6e33ed69,1471600.53
6e33ed6b,1445493.6
6e33ed6d,1318791.16
6e33ed71,1525821.9
6e33ed75,1479506.06
6e33ed7a,1325798.6
6e33ed7e,1184129.86
6e33ed80,1119431.94
6e33ed83,1379045.06
6e33ed85,1305091.37
6e33ed89,1406258.01
6e33ed8c,1420103.14
6e33ed8e,1491402.3
6e33ed91,1458554.53
6e33ed93,1240709.24
6e33ed99,1163992.65
6e33ed9b,864884.78
6e33eda1,1490789.12
6e33eda3,1278629.69
6e33eda6,1336125.84
6e33edab,1373371.15
6e33edb0,1398715.33
6e33edb4,1430918.03
6e33edb6,1308075.21
6e33edb8,1383501.62
6e33edbc,1374994.6
6e33edc1,999155.6
6e33edc6,1424589.69
6e33edc9,1371785.56
6e33edcf,1342847.54
6e33edd3,1049155.07
6e33edd5,1418207.72
6e33edd8,1473170.61
6e33eddb,1405370.23
6e33edde,1214730.35
6e33ede0,1142282.64
6e33ede6,1183229.44
6e33ede8,1251238.98
6e33edee,1400560.23
6e33edf0,933747.94
6e33edf5,1511657.95
6e33edf9,1451038.22
6e33edfb,1247431.2
6e33edfd,1098944.91
6e33ee00,1503830.47
6e33ee05,946551.48
6e33ee0b,1332175.12
6e33ee0d,1204921.61
6e33ee13,1235064.83
6e33ee17,1214588.83
6e33ee1d,1289116.32
6e33ee20,1233569.19
6e33ee23,917756.05
6e33ee25,1267763.7
6e33ee2a,1506542.42
6e33ee2d,1355236.12
6e33ee2f,1442062.13
6e33ee34,1184147.39
6e33ee37,1402829.3
6e33ee3b,1414736.41
6e33ee3d,1499259.64
6e33ee3f,1122561.94
6e33ee41,1333002.38
6e33ee47,1533342.84
6e33ee4a,1251698.58
6e33ee4c,1414427.24
6e33ee51,1199688.46
6e33ee54,1208598.36
6e33ee59,1363057.3
6e33ee5b,1411762.48
6e33ee61,1362159.42
6e33ee66,1437505.73
6e33ee6b,1396067.48
6e33ee70,1400679.87
6e33ee74,1490130.26
6e33ee77,979916.27
6e33ee7c,1466613.13
6e33ee7f,1252669.33
6e33ee84,1514629.48
6e33ee88,1323136.76
6e33ee8d,1355216.46
6e33ee93,1124477.79
6e33ee97,1038846.25
6e33ee9a,1446097.78
6e33ee9c,1404383.35
6e33ee9f,1163347.17
6e33eea3,1473425.82
6e33eea6,1552463.41
6e33eeab,1156117.18
6e33eeaf,1497065.08
6e33eeb3,1067464.51
6e33eeb5,1348563.14
6e33eeb7,1572937.73
6e33eeba,1233384.74
6e33eec0,1482587.45
6e33eec2,1492263.09
6e33eec6,1477814.75
6e33eecc,1165459.04
6e33eed2,1378527.47
6e33eed7,1363416.78
6e33eedb,921233.61
6e33eee1,1408518.36
6e33eee6,941099.71
6e33eeec,1077781.73
6e33eef0,1279178.7
6e33eef6,1432443.73
6e33eefb,1464250.99
6e33ef00,1415563.03
6e33ef05,1266419.18
6e33ef0b,1252437.3
6e33ef10,1202608.98
6e33ef16,1282154.52
6e33ef1a,1485964.37
6e33ef1f,1124546.32
6e33ef21,1439869.16
6e33ef23,1353021.32
6e33ef29,1456313.82
6e33ef2d,1443752.51
6e33ef33,1063950.45
6e33ef35,1326266.48
6e33ef3a,1072407.66
6e33ef3f,1106881.86
6e33ef43,1358420.13
6e33ef47,1372365.91
6e33ef4d,1008810.08
6e33ef50,1392295.33
6e33ef53,1366613.29
6e33ef55,1266562.04
6e33ef59,1422448.04
6e33ef5b,1293303.46
6e33ef5f,1414339.63
6e33ef63,1353335.61
6e33ef69,1249093.66
6e33ef6c,1386810.61
6e33ef71,1305335.96
6e33ef75,1208002.55
6e33ef79,1539526.93
6e33ef7b,1454375.38
6e33ef80,1373445.62
6e33ef85,1284556.44
6e33ef8a,1248302.08
6e33ef8c,1161452.88
6e33ef90,1402079.1
6e33ef93,1465866.63
6e33ef98,982152.96
6e33ef9e,1485966.79
6e33efa1,1506546.76
6e33efa7,1386176.82
6e33efa9,953637.65
6e33efad,1426331.38
6e33efb1,1280622.68
6e33efb6,1294833.82
6e33efbc,1293873.15
6e33efbe,1187166.9
6e33efc1,1064359.26
6e33efc7,1284214.32
6e33efcc,1087899.51
6e33efcf,1082448.91
6e33efd4,1299285.63
6e33efd9,1502594.33
6e33efdd,1484516.77
6e33efdf,1301623.98
6e33efe3,1185424.01
6e33efe5,1473272.7
6e33efe7,1388053.43
6e33efea,1295114.62
6e33efec,1251820.08
6e33efee,1138492.86
6e33eff3,1391564.26
6e33eff8,1251012.25
6e33effd,1342365.25
6e33f002,1357323.29
6e33f005,1575702.75
6e33f00a,1263990.0
6e33f010,1396001.74
6e33f016,1272617.17
6e33f01a,1032540.13
6e33f01e,1367540.48
6e33f020,1282524.29
6e33f026,1492630.36
6e33f028,1057639.2
6e33f02d,1256803.64
6e33f032,1413006.1
6e33f034,1574923.3
6e33f03a,1448843.57
6e33f040,1435670.89
6e33f043,1496697.29
6e33f048,1469103.72
6e33f04b,1442143.08
6e33f04f,1106342.89
6e33f054,1591197.44
6e33f057,1258486.05
6e33f05c,1566476.41
6e33f062,1568713.81
6e33f067,1322257.61
6e33f06c,1389489.02
6e33f070,1170971.82
6e33f074,1510539.58
6e33f077,1391106.35
6e33f079,1417616.34
6e33f07d,1494835.96
6e33f082,1106990.87
6e33f084,945600.58
6e33f089,1147944.78
6e33f08d,1237369.7
6e33f08f,1120835.82
6e33f095,1113342.88
6e33f09a,1276865.23
6e33f09d,1215236.97
6e33f0a0,1273947.06
6e33f0a2,1338119.35
6e33f0a5,1296824.01
6e33f0aa,1034321.68
6e33f0ae,1411072.88
6e33f0b1,1298675.9
6e33f0b6,1497984.97
6e33f0b8,1519792.98
6e33f0bd,1039974.55
6e33f0c2,1360260.86
6e33f0c6,1248764.31
6e33f0cc,1212111.03
6e33f0d2,1280433.53
6e33f0d4,1268805.88
6e33f0d8,1127051.23
6e33f0de,1414309.59
6e33f0e3,1573858.27
6e33f0e6,1526225.92
6e33f0e8,1123313.8
6e33f0ed,1410314.45
6e33f0f2,1299089.67
6e33f0f6,1010945.5
6e33f0fc,1178114.8
6e33f102,1233781.97
6e33f108,1316767.18
6e33f10d,1421451.14
6e33f113,1363621.83
6e33f116,1468891.27
6e33f11c,1510573.74
6e33f122,1215101.57
6e33f125,973316.77
6e33f12a,1562718.81
6e33f12d,1265320.92
6e33f133,1139959.24
6e33f135,1181853.77
6e33f13a,1274565.59
6e33f13c,1537297.4
6e33f13f,1459445.69
6e33f144,1521831.9
6e33f146,1013710.33
6e33f14c,1266025.27
6e33f14e,1393937.1
6e33f153,1099610.98
6e33f155,1387904.77
6e33f15b,1314203.62
6e33f160,1115373.95
6e33f166,1496889.38
6e33f16c,1398284.05
6e33f16e,1239544.74
6e33f172,1086111.03
6e33f175,1254436.59
6e33f17b,1261106.85
6e33f17e,1173465.22
6e33f184,1357896.73
6e33f188,1518204.83
6e33f18b,1461244.59
6e33f18d,1168649.64
6e33f192,1341831.57
6e33f197,1167164.64
6e33f19c,861100.65
6e33f19e,1236259.46
6e33f1a3,1459981.17
6e33f1a9,1229570.61
6e33f1ab,1349718.41
6e33f1ad,1401103.22
6e33f1af,1324691.47
6e33f1b4,1052869.05
6e33f1ba,1224109.46
6e33f1bd,1145095.0
6e33f1c2,1232934.08
6e33f1c4,1485503.61
6e33f1c9,1122392.05
6e33f1cf,1307117.07
6e33f1d5,1518245.13
6e33f1da,1234426.17
6e33f1de,1419069.5
6e33f1e1,1327256.3
6e33f1e6,1129942.19
