ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,MONTH,DAY,YEAR,TIME,TIME_AM,weekday,bus,taxi,cooling,public,city,mean_lat,mean_long
2471,1480012982.0,19.184366,72.86824399999999,19.141308,72.86234499999999,4,-1.0,-1.0,21,16,65.98,11,25,2016,0013,0,4,1,0,1,0,2,19.5,72.5
2472,1457406302.0,28.637711,77.16677,28.709393,77.06773000000001,5,-1.0,-1.0,35,26,74.58,3,8,2016,0835,0,1,1,0,0,1,5,28.5,77.0
2473,1445995139.0,13.110774,77.471589,12.90063,77.526139,4,-1.0,-1.0,56,46,40.8,10,28,2015,0648,0,2,1,0,1,0,1,13.0,77.5
2474,1441382781.0,22.579278,88.390024,22.649352,88.378428,4,-1.0,-1.0,2,10,37.18,9,4,2015,2136,1,4,1,0,1,0,4,22.5,88.5
2475,1473459384.0,19.236711,72.85224699999999,19.236711,72.85224699999999,1,7.0,4.0,58,34,770.0,9,10,2016,0346,0,5,0,0,1,0,2,19.5,72.5
2476,1423824723.0,19.046127,72.856697,19.120604999999998,72.851049,0,-1.0,-1.0,13,48,44.34,2,13,2015,1622,1,4,1,0,0,1,2,19.5,72.5
2477,1456870434.0,12.932692999999999,77.541657,13.086443,77.569598,0,-1.0,-1.0,76,40,24.09,3,2,2016,0343,0,2,1,0,0,1,1,13.0,77.5
2478,1469620173.0,25.295205,83.02023100000001,25.295448999999998,83.02072199999999,0,-1.0,-1.0,7,14,52.07,7,27,2016,1719,1,2,1,0,0,1,3,25.5,83.0
2479,1447176008.0,28.729609000000004,77.107488,28.676909000000002,77.040869,3,-1.0,-1.0,55,37,66.81,11,10,2015,2250,1,1,0,0,0,1,5,28.5,77.0
2480,1443973369.0,22.552436,88.406412,22.482885,88.429888,0,-1.0,-1.0,13,14,30.71,10,4,2015,2112,1,6,1,0,0,1,4,22.5,88.5
2481,1433769949.0,12.895798,77.571152,12.843291,77.69759599999999,1,13.0,7.0,12,30,380.71,6,8,2015,1855,1,0,0,0,1,0,1,13.0,77.5
2482,1459660060.0,13.008271,77.499433,13.098524000000001,77.467869,4,-1.0,-1.0,77,42,38.21,4,3,2016,1037,0,6,1,0,1,0,1,13.0,77.5
2483,1429849517.0,28.722894,77.078734,28.702465000000004,77.005865,2,10.0,19.0,63,37,803.23,4,24,2015,0955,0,4,0,0,1,0,5,28.5,77.0
2484,1458120942.0,13.018755,80.157948,13.012799000000001,80.171674,6,-1.0,-1.0,22,20,129.76,3,16,2016,1505,1,2,0,1,0,0,0,13.0,80.5
2485,1461124410.0,12.88486,77.622461,13.035449,77.653594,2,14.0,14.0,23,28,293.09,4,20,2016,0923,0,2,0,0,1,0,1,13.0,77.5
2486,1436042738.0,28.695503000000002,77.221968,28.564212,77.047508,6,-1.0,-1.0,51,34,723.71,7,5,2015,0215,0,6,0,1,0,0,5,28.5,77.0
2487,1468031735.0,12.972897,80.225371,13.16455,80.23288000000001,3,-1.0,-1.0,58,43,32.96,7,9,2016,0805,0,5,0,0,0,1,0,13.0,80.5
2488,1466276874.0,19.157111999999998,72.85551600000001,19.069794,72.882968,2,7.0,4.0,39,22,408.33,6,19,2016,0037,0,6,0,0,1,0,2,19.5,72.5
2489,1458079455.0,28.601744,77.217449,28.577831,77.152587,6,-1.0,-1.0,5,36,781.19,3,16,2016,0334,0,2,0,1,0,0,5,28.5,77.0
2490,1444188175.0,28.693581,77.030252,28.744462,77.043543,1,26.0,1.0,77,46,1280.2,10,7,2015,0852,0,2,0,0,1,0,5,28.5,77.0
2491,1464149889.0,12.971426,80.193841,13.020154,80.217896,5,-1.0,-1.0,8,24,33.09,5,25,2016,0948,0,2,1,0,0,1,0,13.0,80.5
2492,1446664969.0,12.862262,77.59628000000001,12.991758,77.595608,2,8.0,8.0,27,39,456.69,11,5,2015,0052,0,3,0,0,1,0,1,13.0,77.5
2493,1442950260.0,28.596096000000003,77.04648399999999,28.737401000000002,77.162563,6,-1.0,-1.0,33,13,535.73,9,23,2015,0101,0,2,0,1,0,0,5,28.5,77.0
2494,1436434004.0,12.970122,77.567109,13.138710000000001,77.637878,4,-1.0,-1.0,66,46,39.15,7,9,2015,1456,1,3,1,0,1,0,1,13.0,77.5
2495,1450767001.0,22.689760999999997,88.42501999999999,22.56245,88.399266,0,-1.0,-1.0,7,29,35.32,12,22,2015,1220,1,1,1,0,0,1,4,22.5,88.5
2496,1431718112.0,28.753317,77.09560400000001,28.607470000000003,77.038905,5,-1.0,-1.0,58,39,97.21,5,16,2015,0058,0,5,1,0,0,1,5,28.5,77.0
2497,1438540177.0,22.635978,88.41364300000001,22.736470999999998,88.40842099999999,4,-1.0,-1.0,9,47,46.56,8,2,2015,2359,1,6,1,0,1,0,4,22.5,88.5
2498,1470668958.0,12.918146,77.504511,13.039872,77.574428,0,-1.0,-1.0,24,29,29.91,8,8,2016,2039,1,0,1,0,0,1,1,13.0,77.5
2499,1428160364.0,13.153879000000002,80.228564,12.936081,80.21726,0,-1.0,-1.0,12,41,23.72,4,4,2015,2042,1,5,1,0,0,1,0,13.0,80.5
2500,1467741593.0,28.579376,77.01738,28.671803999999998,77.009788,0,-1.0,-1.0,25,37,69.86,7,5,2016,2329,1,1,1,0,0,1,5,28.5,77.0
2501,1424834078.0,25.360668,82.998631,25.374867000000002,82.969099,5,-1.0,-1.0,23,29,79.07,2,25,2015,0844,0,2,1,0,0,1,3,25.5,83.0
2502,1460918579.0,19.211423,72.861856,19.13822,72.86115500000001,4,-1.0,-1.0,31,19,75.67,4,18,2016,0012,0,0,1,0,1,0,2,19.5,72.5
2503,1423387930.0,22.548105,88.428831,22.495107,88.427013,6,-1.0,-1.0,42,28,246.19,2,8,2015,1502,1,6,0,1,0,0,4,22.5,88.5
2504,1433306613.0,25.349239999999998,82.99815600000001,25.298966,83.010989,5,-1.0,-1.0,51,47,68.82,6,3,2015,1013,0,2,1,0,0,1,3,25.5,83.0
2505,1440293231.0,12.849936,77.496306,13.061867,77.483189,1,6.0,6.0,17,42,565.82,8,23,2015,0657,0,6,0,0,1,0,1,13.0,77.5
2506,1467316972.0,28.578514000000002,76.971941,28.76555,77.14191,3,-1.0,-1.0,11,48,75.58,7,1,2016,0132,0,4,0,0,0,1,5,28.5,77.0
2507,1447331637.0,12.997175,77.637344,12.931394000000001,77.63183199999999,6,-1.0,-1.0,38,41,385.48,11,12,2015,1803,1,3,0,1,0,0,1,13.0,77.5
2508,1466320264.0,13.044644,80.23895999999999,12.954894,80.16714,5,-1.0,-1.0,80,48,34.38,6,19,2016,1241,1,6,1,0,0,1,0,13.0,80.5
2509,1445787786.0,13.099108,80.240998,13.047293,80.18927,0,-1.0,-1.0,30,40,23.18,10,25,2015,2113,1,6,1,0,0,1,0,13.0,80.5
2510,1453488432.0,28.667496000000003,77.12869599999999,28.667496000000003,77.12869599999999,2,18.0,18.0,36,36,838.75,1,23,2016,0017,0,5,0,0,1,0,5,28.5,77.0
2511,1470322858.0,19.120074,72.85099100000001,19.250420000000002,72.84496,2,17.0,15.0,26,29,484.21,8,4,2016,2030,1,3,0,0,1,0,2,19.5,72.5
2512,1460597265.0,28.715614000000002,77.063295,28.587319,77.179163,5,-1.0,-1.0,29,22,100.66,4,14,2016,0657,0,3,1,0,0,1,5,28.5,77.0
2513,1460397194.0,28.638313,77.031417,28.709460999999997,77.04989499999999,6,-1.0,-1.0,11,13,251.83,4,11,2016,2323,1,0,0,1,0,0,5,28.5,77.0
2514,1423833736.0,28.649621999999997,77.141465,28.726653999999996,77.085363,4,-1.0,-1.0,54,44,77.11,2,13,2015,1852,1,4,1,0,1,0,5,28.5,77.0
2515,1433803547.0,12.98752,80.14588,13.154104,80.20173199999999,4,-1.0,-1.0,16,23,34.55,6,9,2015,0415,0,1,1,0,1,0,0,13.0,80.5
2516,1435984145.0,12.889776,77.512005,12.879241,77.568009,1,8.0,11.0,10,9,116.94,7,4,2015,0959,0,5,0,0,1,0,1,13.0,77.5
2517,1462370115.0,13.103425999999999,80.214322,13.094092,80.152858,3,-1.0,-1.0,5,8,10.44,5,4,2016,1925,1,2,0,0,0,1,0,13.0,80.5
2518,1481796509.0,25.379531,82.973322,25.370635,82.963607,1,1.0,9.0,22,13,341.69,12,15,2016,1538,1,3,0,0,1,0,3,25.5,83.0
2519,1435007792.0,25.306669,82.97214100000001,25.265209,83.016225,2,23.0,7.0,60,37,875.95,6,23,2015,0246,0,1,0,0,1,0,3,25.5,83.0
2520,1443705409.0,13.007863,77.686833,13.007863,77.686833,1,27.0,2.0,11,18,225.42,10,1,2015,1846,1,3,0,0,1,0,1,13.0,77.5
2521,1428958973.0,13.077791,80.250118,12.987772999999999,80.136365,5,-1.0,-1.0,10,22,46.43,4,14,2015,0232,0,1,1,0,0,1,0,13.0,80.5
2522,1420165889.0,13.099169,80.178278,13.0453,80.25767900000001,5,-1.0,-1.0,24,20,43.8,1,2,2015,0801,0,4,1,0,0,1,0,13.0,80.5
2523,1448278527.0,28.75613,77.222687,28.658939,77.11773199999999,6,-1.0,-1.0,12,18,235.9,11,23,2015,1705,1,0,0,1,0,0,5,28.5,77.0
2524,1445341897.0,25.302806,82.969321,25.313001,82.96690100000001,5,-1.0,-1.0,49,38,98.26,10,20,2015,1721,1,1,1,0,0,1,3,25.5,83.0
2525,1421324180.0,28.715684999999997,76.985463,28.642665,77.220601,3,-1.0,-1.0,22,34,60.33,1,15,2015,1746,1,3,0,0,0,1,5,28.5,77.0
2526,1435938764.0,25.36058,83.00790400000001,25.345496,82.980551,5,-1.0,-1.0,10,45,66.55,7,3,2015,2122,1,4,1,0,0,1,3,25.5,83.0
2527,1473277461.0,22.65108,88.41084599999999,22.647394,88.44055999999999,1,10.0,14.0,2,7,119.59,9,8,2016,0114,0,3,0,0,1,0,4,22.5,88.5
2528,1431966866.0,13.115179999999999,77.623817,12.868528999999999,77.650826,1,2.0,5.0,58,43,598.37,5,18,2015,2204,1,0,0,0,1,0,1,13.0,77.5
2529,1468884804.0,19.050261,72.865734,19.2254,72.85911899999999,4,-1.0,-1.0,4,34,77.09,7,19,2016,0503,0,1,1,0,1,0,2,19.5,72.5
2530,1481791738.0,22.460013,88.406726,22.461172,88.433089,2,6.0,12.0,0,7,87.59,12,15,2016,1418,1,3,0,0,1,0,4,22.5,88.5
2531,1473893916.0,13.081533,80.1969,13.081533,80.1969,0,-1.0,-1.0,31,25,25.29,9,15,2016,0428,0,3,1,0,0,1,0,13.0,80.5
2532,1452240636.0,13.100541999999999,77.546631,12.89038,77.49154399999999,6,-1.0,-1.0,79,45,426.99,1,8,2016,1340,1,4,0,1,0,0,1,13.0,77.5
2533,1464887838.0,19.202942999999998,72.853837,19.202942999999998,72.853837,3,-1.0,-1.0,8,22,36.0,6,2,2016,2247,1,3,0,0,0,1,2,19.5,72.5
2534,1460683901.0,22.677401,88.433192,22.574338,88.39160799999999,0,-1.0,-1.0,32,18,38.1,4,15,2016,0701,0,4,1,0,0,1,4,22.5,88.5
2535,1420371253.0,19.227014,72.866928,19.10039,72.844615,3,-1.0,-1.0,4,32,47.1,1,4,2015,1704,1,6,0,0,0,1,2,19.5,72.5
2536,1457571741.0,13.019333999999999,80.253036,13.18861,80.16274,1,4.0,13.0,40,27,374.47,3,10,2016,0632,0,3,0,0,1,0,0,13.0,80.5
2537,1476302075.0,13.044628,77.622754,13.011885000000001,77.716706,1,27.0,3.0,8,30,418.45,10,13,2016,0124,0,3,0,0,1,0,1,13.0,77.5
2538,1472679850.0,12.946634,80.248915,13.000498,80.14530400000001,2,21.0,14.0,19,27,296.62,9,1,2016,0314,0,3,0,0,1,0,0,13.0,80.5
2539,1468412325.0,28.664824,77.19025500000001,28.626036,77.225699,3,-1.0,-1.0,37,40,64.95,7,13,2016,1748,1,2,0,0,0,1,5,28.5,77.0
2540,1426230285.0,25.371146,83.005033,25.289991,82.989756,6,-1.0,-1.0,13,35,537.0,3,13,2015,1234,1,4,0,1,0,0,3,25.5,83.0
2541,1438437074.0,13.066944,77.479113,12.948466,77.649964,5,-1.0,-1.0,29,41,32.84,8,1,2015,1921,1,5,1,0,0,1,1,13.0,77.5
2542,1443287361.0,28.671972999999998,77.10865,28.710140999999997,77.03857099999999,5,-1.0,-1.0,54,41,62.7,9,26,2015,2239,1,5,1,0,0,1,5,28.5,77.0
2543,1421440945.0,28.692576000000003,77.208577,28.7704,76.96958000000001,6,-1.0,-1.0,12,43,1108.87,1,17,2015,0212,0,5,0,1,0,0,5,28.5,77.0
2544,1465892414.0,19.240499,72.85197,19.111659,72.874125,5,-1.0,-1.0,25,30,66.39,6,14,2016,1350,1,1,1,0,0,1,2,19.5,72.5
2545,1426527780.0,25.316064,82.988585,25.351070999999997,82.996018,1,15.0,15.0,33,19,557.33,3,16,2015,2313,1,0,0,0,1,0,3,25.5,83.0
2546,1451872274.0,19.206897,72.882325,19.200859,72.84237399999999,2,11.0,15.0,20,43,773.13,1,4,2016,0721,0,0,0,0,1,0,2,19.5,72.5
2547,1444249094.0,13.036947999999999,77.479651,12.926067,77.500878,1,2.0,14.0,2,37,493.56,10,8,2015,0148,0,3,0,0,1,0,1,13.0,77.5
2548,1449146501.0,25.287454999999998,82.997781,25.375564999999998,83.02222900000001,4,-1.0,-1.0,72,39,105.26,12,3,2015,1811,1,3,1,0,1,0,3,25.5,83.0
2549,1457825026.0,19.184924,72.853003,19.24821,72.87114,3,-1.0,-1.0,49,45,55.4,3,13,2016,0453,0,6,0,0,0,1,2,19.5,72.5
2550,1449709379.0,12.888005999999999,77.645677,12.909232000000001,77.566688,5,-1.0,-1.0,6,27,37.93,12,10,2015,0632,0,3,1,0,0,1,1,13.0,77.5
2551,1451155066.0,28.755786999999998,77.14057,28.605141999999997,77.111793,0,-1.0,-1.0,25,30,59.46,12,27,2015,0007,0,6,1,0,0,1,5,28.5,77.0
2552,1436718549.0,28.742533,77.170926,28.56845,77.0679,0,-1.0,-1.0,32,34,66.1,7,12,2015,2159,1,6,1,0,0,1,5,28.5,77.0
2553,1428365340.0,12.941589,80.133187,13.138113,80.139083,0,-1.0,-1.0,47,34,32.27,4,7,2015,0539,0,1,1,0,0,1,0,13.0,80.5
2554,1482176087.0,22.652676,88.375137,22.694148000000002,88.427347,5,-1.0,-1.0,16,16,47.76,12,20,2016,0104,0,1,1,0,0,1,4,22.5,88.5
2555,1447043545.0,22.672997,88.397912,22.700244,88.39410600000001,1,4.0,2.0,34,26,389.48,11,9,2015,1002,0,0,0,0,1,0,4,22.5,88.5
2556,1436709520.0,22.537139,88.424389,22.533114,88.39751899999999,5,-1.0,-1.0,0,21,58.31,7,12,2015,1928,1,6,1,0,0,1,4,22.5,88.5
2557,1441480616.0,28.567615000000004,77.199715,28.616502,77.149796,3,-1.0,-1.0,5,28,50.9,9,6,2015,0046,0,6,0,0,0,1,5,28.5,77.0
2558,1426894643.0,12.951098,77.64019499999999,12.953271,77.572503,3,-1.0,-1.0,56,4,32.58,3,21,2015,0507,0,5,0,0,0,1,1,13.0,77.5
2559,1422939728.0,19.020379000000002,72.873302,19.159679999999998,72.879801,2,13.0,5.0,36,34,555.79,2,3,2015,1032,0,1,0,0,1,0,2,19.5,72.5
2560,1482890761.0,28.724890000000002,77.010032,28.750141999999997,77.164552,4,-1.0,-1.0,23,18,90.29,12,28,2016,0736,0,2,1,0,1,0,5,28.5,77.0
2561,1454444381.0,19.065478,72.875592,19.036954,72.869561,6,-1.0,-1.0,40,43,896.24,2,3,2016,0149,0,2,0,1,0,0,2,19.5,72.5
2562,1466183831.0,22.661123999999997,88.386139,22.596316,88.412266,1,17.0,17.0,9,17,278.83,6,17,2016,2247,1,4,0,0,1,0,4,22.5,88.5
2563,1435018675.0,13.117007000000001,77.55489,12.960801,77.485465,1,19.0,7.0,7,37,509.69,6,23,2015,0547,0,1,0,0,1,0,1,13.0,77.5
2564,1453137753.0,13.076314,77.556028,13.099688,77.572476,5,-1.0,-1.0,15,43,33.25,1,18,2016,2252,1,0,1,0,0,1,1,13.0,77.5
2565,1444677424.0,22.554354999999997,88.42598100000001,22.73049,88.41825,3,-1.0,-1.0,50,35,36.77,10,13,2015,0047,0,1,0,0,0,1,4,22.5,88.5
2566,1440145789.0,28.680078,77.190191,28.707702,77.07842,2,9.0,8.0,29,27,575.5,8,21,2015,1359,1,4,0,0,1,0,5,28.5,77.0
2567,1423232419.0,25.308857,83.021743,25.301621,82.992205,0,-1.0,-1.0,74,40,49.12,2,6,2015,1950,1,4,1,0,0,1,3,25.5,83.0
2568,1479874764.0,19.034374,72.871826,19.155832,72.882305,6,-1.0,-1.0,3,16,168.84,11,23,2016,0949,0,2,0,1,0,0,2,19.5,72.5
2569,1458692266.0,12.980284,77.488912,12.868201,77.628913,3,-1.0,-1.0,51,37,33.43,3,23,2016,0547,0,2,0,0,0,1,1,13.0,77.5
2570,1429008104.0,19.208947,72.839701,19.031578,72.83597900000001,3,-1.0,-1.0,26,25,37.01,4,14,2015,1611,1,1,0,0,0,1,2,19.5,72.5
2571,1445025117.0,13.075246,77.64013100000001,12.970550999999999,77.592901,4,-1.0,-1.0,28,30,43.37,10,17,2015,0121,0,5,1,0,1,0,1,13.0,77.5
2572,1449998992.0,19.077119,72.872096,19.215985999999997,72.855959,0,-1.0,-1.0,5,26,43.93,12,13,2015,1459,1,6,1,0,0,1,2,19.5,72.5
2573,1460605999.0,25.310782999999997,82.997924,25.310782999999997,82.997924,2,19.0,4.0,67,44,936.67,4,14,2016,0923,0,3,0,0,1,0,3,25.5,83.0
2574,1430668973.0,12.897302999999999,80.134085,13.171187,80.18781,6,-1.0,-1.0,24,34,353.47,5,3,2015,2132,1,6,0,1,0,0,0,13.0,80.5
2575,1423382287.0,25.317383,83.024059,25.352769,83.009633,5,-1.0,-1.0,21,22,100.3,2,8,2015,1328,1,6,1,0,0,1,3,25.5,83.0
2576,1445586701.0,22.518429,88.380934,22.555808,88.385435,1,25.0,12.0,5,26,381.0,10,23,2015,1321,1,4,0,0,1,0,4,22.5,88.5
2577,1462888454.0,12.97449,80.18809,13.079271,80.2012,1,11.0,18.0,2,38,443.47,5,10,2016,1924,1,1,0,0,1,0,0,13.0,80.5
2578,1424408973.0,19.052067,72.866536,19.230710000000002,72.879145,4,-1.0,-1.0,8,26,63.23,2,20,2015,1039,0,4,1,0,1,0,2,19.5,72.5
2579,1449250837.0,13.00169,77.586205,12.887661,77.48897,5,-1.0,-1.0,20,46,34.95,12,4,2015,2310,1,4,1,0,0,1,1,13.0,77.5
2580,1474303065.0,22.738281,88.420231,22.591638,88.407332,3,-1.0,-1.0,8,43,40.89,9,19,2016,2207,1,0,0,0,0,1,4,22.5,88.5
2581,1473634031.0,13.071432000000001,80.224565,12.947989,80.25250799999999,6,-1.0,-1.0,65,7,540.58,9,12,2016,0417,0,0,0,1,0,0,0,13.0,80.5
2582,1470978071.0,25.326629,82.97555899999999,25.360894000000002,83.023071,2,27.0,3.0,7,15,303.76,8,12,2016,1031,0,4,0,0,1,0,3,25.5,83.0
2583,1455085150.0,13.062579,77.711885,12.920407,77.53622,5,-1.0,-1.0,25,29,41.58,2,10,2016,1149,0,2,1,0,0,1,1,13.0,77.5
2584,1478620201.0,19.254908,72.875262,19.088673,72.874477,4,-1.0,-1.0,13,22,80.69,11,8,2016,2120,1,1,1,0,1,0,2,19.5,72.5
2585,1420745906.0,22.588641,88.40219300000001,22.60461,88.379761,5,-1.0,-1.0,10,11,36.29,1,9,2015,0108,0,4,1,0,0,1,4,22.5,88.5
2586,1426146918.0,22.702297,88.37861099999999,22.466084,88.43029399999999,1,17.0,11.0,61,34,526.98,3,12,2015,1325,1,3,0,0,1,0,4,22.5,88.5
2587,1463204608.0,13.024053,80.17214799999999,13.135759,80.189978,3,-1.0,-1.0,30,19,18.72,5,14,2016,1113,0,5,0,0,0,1,0,13.0,80.5
2588,1438763972.0,28.735136999999998,77.227847,28.689576000000002,77.026601,3,-1.0,-1.0,25,40,65.1,8,5,2015,1409,1,2,0,0,0,1,5,28.5,77.0
2589,1474376001.0,12.900751,77.698859,13.055894,77.718941,2,7.0,2.0,40,21,225.3,9,20,2016,1823,1,1,0,0,1,0,1,13.0,77.5
2590,1437771194.0,25.33849,82.988497,25.263114,83.014676,5,-1.0,-1.0,36,21,95.62,7,25,2015,0223,0,5,1,0,0,1,3,25.5,83.0
2591,1454831398.0,28.720734999999998,77.12349300000001,28.661865000000002,77.018812,4,-1.0,-1.0,21,18,92.06,2,7,2016,1319,1,6,1,0,1,0,5,28.5,77.0
2592,1425452388.0,13.132098999999998,77.683983,12.99142,77.501098,5,-1.0,-1.0,8,40,31.25,3,4,2015,1229,1,2,1,0,0,1,1,13.0,77.5
2593,1437376794.0,19.127003,72.857283,19.101063,72.88154399999999,3,-1.0,-1.0,4,28,41.62,7,20,2015,1249,1,0,0,0,0,1,2,19.5,72.5
2594,1472225506.0,22.482948,88.37763000000001,22.520163,88.379287,0,-1.0,-1.0,30,34,40.4,8,26,2016,2101,1,4,1,0,0,1,4,22.5,88.5
2595,1440234568.0,13.171092999999999,80.20257,12.907013000000001,80.246315,0,-1.0,-1.0,44,31,29.42,8,22,2015,1439,1,5,1,0,0,1,0,13.0,80.5
2596,1437459904.0,28.599796,77.069223,28.602323,77.137068,6,-1.0,-1.0,6,12,162.71,7,21,2015,1155,0,1,0,1,0,0,5,28.5,77.0
2597,1432836279.0,28.605990999999996,77.083163,28.615777,77.072514,6,-1.0,-1.0,10,43,1138.62,5,28,2015,2334,1,3,0,1,0,0,5,28.5,77.0
2598,1423257069.0,28.659124,77.014331,28.637838000000002,77.171882,6,-1.0,-1.0,19,27,569.99,2,7,2015,0241,0,5,0,1,0,0,5,28.5,77.0
2599,1463376152.0,19.132091,72.88035,19.049719,72.85296,4,-1.0,-1.0,8,13,59.9,5,16,2016,1052,0,0,1,0,1,0,2,19.5,72.5
2600,1432596068.0,25.263535,82.980257,25.263535,82.980257,2,4.0,7.0,57,36,847.92,5,26,2015,0451,0,1,0,0,1,0,3,25.5,83.0
2601,1438826486.0,19.096304999999997,72.856004,19.108743,72.84470400000001,4,-1.0,-1.0,2,10,49.9,8,6,2015,0731,0,3,1,0,1,0,2,19.5,72.5
2602,1482944132.0,28.638903999999997,77.07258399999999,28.628389000000002,77.05417800000001,0,-1.0,-1.0,45,26,55.52,12,28,2016,2225,1,2,1,0,0,1,5,28.5,77.0
2603,1427077043.0,13.127229999999999,77.711512,12.859405,77.616874,2,23.0,10.0,1,45,518.15,3,23,2015,0747,0,0,0,0,1,0,1,13.0,77.5
2604,1480121973.0,19.018313,72.84038100000001,19.085624,72.859186,3,-1.0,-1.0,73,48,60.08,11,26,2016,0629,0,5,0,0,0,1,2,19.5,72.5
2605,1455426520.0,22.687182999999997,88.406811,22.705522,88.428409,0,-1.0,-1.0,4,14,32.08,2,14,2016,1038,0,6,1,0,0,1,4,22.5,88.5
2606,1443124509.0,12.990081,77.68050799999999,12.938958,77.530041,0,-1.0,-1.0,27,36,36.19,9,25,2015,0125,0,4,1,0,0,1,1,13.0,77.5
2607,1434287037.0,22.651097,88.42605,22.615244,88.39699499999999,5,-1.0,-1.0,46,27,44.62,6,14,2015,1833,1,6,1,0,0,1,4,22.5,88.5
2608,1436106164.0,13.062009,80.17823100000001,13.127129,80.15899999999999,0,-1.0,-1.0,42,39,36.23,7,5,2015,1952,1,6,1,0,0,1,0,13.0,80.5
2609,1448520623.0,28.642785999999997,77.13639599999999,28.758145000000003,77.061104,1,7.0,10.0,46,28,738.99,11,26,2015,1220,1,3,0,0,1,0,5,28.5,77.0
2610,1431277437.0,13.184398999999999,80.133723,13.152913,80.186362,5,-1.0,-1.0,22,23,32.31,5,10,2015,2233,1,6,1,0,0,1,0,13.0,80.5
2611,1425976529.0,25.353556,83.01216600000001,25.302697,83.024367,2,24.0,5.0,64,45,976.78,3,10,2015,1405,1,1,0,0,1,0,3,25.5,83.0
2612,1446378537.0,28.601069,77.059278,28.625443,77.099887,5,-1.0,-1.0,50,42,65.95,11,1,2015,1718,1,6,1,0,0,1,5,28.5,77.0
2613,1476191120.0,13.118873,80.251016,13.174725,80.188075,2,15.0,15.0,47,44,445.45,10,11,2016,1835,1,1,0,0,1,0,0,13.0,80.5
2614,1425472168.0,12.998097999999999,77.588764,13.107097999999999,77.667672,4,-1.0,-1.0,14,27,41.7,3,4,2015,1759,1,2,1,0,1,0,1,13.0,77.5
2615,1441648154.0,12.979201,80.235215,13.018692,80.13551700000001,2,3.0,18.0,47,36,416.89,9,7,2015,2319,1,0,0,0,1,0,0,13.0,80.5
2616,1432315220.0,22.715329999999998,88.45101,22.70324,88.435677,5,-1.0,-1.0,11,47,40.97,5,22,2015,2250,1,4,1,0,0,1,4,22.5,88.5
2617,1421072825.0,19.204539999999998,72.859779,19.198619,72.850569,5,-1.0,-1.0,17,44,53.88,1,12,2015,1957,1,0,1,0,0,1,2,19.5,72.5
2618,1473953090.0,19.090208999999998,72.849524,19.171333999999998,72.855237,3,-1.0,-1.0,5,18,29.93,9,15,2016,2054,1,3,0,0,0,1,2,19.5,72.5
2619,1451012521.0,13.111169,77.698806,13.111169,77.698806,6,-1.0,-1.0,5,32,349.72,12,25,2015,0832,0,4,0,1,0,0,1,13.0,77.5
2620,1466705022.0,19.247025,72.84206999999999,19.133262,72.865664,2,29.0,19.0,2,18,334.16,6,23,2016,2333,1,3,0,0,1,0,2,19.5,72.5
2621,1423147187.0,19.252251,72.84025600000001,19.093920999999998,72.879323,5,-1.0,-1.0,64,33,69.58,2,5,2015,2009,1,3,1,0,0,1,2,19.5,72.5
2622,1455518869.0,19.110668,72.874658,19.216738,72.87577900000001,2,17.0,7.0,0,14,223.17,2,15,2016,1217,1,0,0,0,1,0,2,19.5,72.5
2623,1430061336.0,22.641934,88.425668,22.673282999999998,88.42778100000001,3,-1.0,-1.0,73,40,37.4,4,26,2015,2045,1,6,0,0,0,1,4,22.5,88.5
2624,1444447623.0,13.156566,80.232925,13.003458,80.16555799999999,5,-1.0,-1.0,55,29,38.56,10,10,2015,0857,0,5,1,0,0,1,0,13.0,80.5
2625,1481943942.0,22.50261,88.411459,22.737617,88.426738,0,-1.0,-1.0,60,43,31.25,12,17,2016,0835,0,5,1,0,0,1,4,22.5,88.5
2626,1421690515.0,13.064843,77.49479699999999,13.064843,77.49479699999999,3,-1.0,-1.0,43,38,34.18,1,19,2015,2331,1,0,0,0,0,1,1,13.0,77.5
2627,1446933123.0,12.9325,77.509095,12.960844,77.511391,0,-1.0,-1.0,2,18,32.39,11,8,2015,0322,0,6,1,0,0,1,1,13.0,77.5
2628,1471042792.0,13.045885,80.18875200000001,12.929527,80.235479,4,-1.0,-1.0,36,48,37.87,8,13,2016,0429,0,5,1,0,1,0,0,13.0,80.5
2629,1460539109.0,28.74672,76.98799,28.748494,77.165501,2,2.0,19.0,47,32,696.23,4,13,2016,1448,1,2,0,0,1,0,5,28.5,77.0
2630,1449975548.0,12.918796,77.637129,13.089045,77.561347,3,-1.0,-1.0,78,47,37.62,12,13,2015,0829,0,6,0,0,0,1,1,13.0,77.5
2631,1460841188.0,25.383642000000002,83.01586800000001,25.368533,83.02212,2,8.0,0.0,16,18,414.28,4,17,2016,0243,0,6,0,0,1,0,3,25.5,83.0
2632,1446740826.0,22.526652,88.418533,22.540051000000002,88.440809,3,-1.0,-1.0,4,0,23.0,11,5,2015,2157,1,3,0,0,0,1,4,22.5,88.5
2633,1460977297.0,25.361672,83.016215,25.379889000000002,82.999987,2,24.0,3.0,7,9,183.89,4,18,2016,1631,1,0,0,0,1,0,3,25.5,83.0
